#lambda	flux
6710.5	0.132224
6711.5	0.129803
6712.5	0.129803
6713.5	0.133132
6714.5	0.140847
6715.5	0.145083
6716.5	0.153707
6717.5	0.156127
6718.5	0.159002
6719.5	0.161422
6720.5	0.159758
6721.5	0.150832
6722.5	0.146293
6723.5	0.142511
6724.5	0.136611
6725.5	0.135098
6726.5	0.133132
6727.5	0.135098
6728.5	0.13767
6729.5	0.141452
6730.5	0.144175
6731.5	0.151437
6732.5	0.153555
6733.5	0.156884
6734.5	0.155219
6735.5	0.151589
6736.5	0.142057
6737.5	0.137368
6738.5	0.13056
6739.5	0.125416
6740.5	0.123298
6741.5	0.123147
6742.5	0.121936
6743.5	0.120877
6744.5	0.122844
6745.5	0.120575
6746.5	0.12118
6747.5	0.120575
6748.5	0.121634
6749.5	0.120726
6750.5	0.117247
6751.5	0.118306
6752.5	0.118306
6753.5	0.119667
6754.5	0.121483
6755.5	0.121029
6756.5	0.120424
6757.5	0.119667
6758.5	0.118306
6759.5	0.119062
6760.5	0.121634
6761.5	0.120726
6762.5	0.119516
6763.5	0.121331
6764.5	0.121331
6765.5	0.122088
6766.5	0.121483
6767.5	0.119818
6768.5	0.121634
6769.5	0.120272
6770.5	0.118759
6771.5	0.120575
6772.5	0.120121
6773.5	0.119213
6774.5	0.120424
6775.5	0.120272
6776.5	0.120272
6777.5	0.120424
6778.5	0.119365
6779.5	0.118911
6780.5	0.124962
6781.5	0.121483
6782.5	0.118608
6783.5	0.120575
6784.5	0.122542
6785.5	0.123147
6786.5	0.11997
6787.5	0.119365
6788.5	0.118759
6789.5	0.117247
6790.5	0.117247
6791.5	0.116944
6792.5	0.119818
6793.5	0.119213
6794.5	0.118306
6795.5	0.117549
6796.5	0.119213
6797.5	0.119667
6798.5	0.119213
6799.5	0.119818
6800.5	0.119516
6801.5	0.118154
6802.5	0.115431
6803.5	0.119818
6804.5	0.119213
6805.5	0.118759
6806.5	0.118457
6807.5	0.117549
6808.5	0.117852
6809.5	0.118306
6810.5	0.120272
6811.5	0.1177
6812.5	0.116036
6813.5	0.117549
6814.5	0.117095
6815.5	0.116944
6816.5	0.115582
6817.5	0.117549
6818.5	0.118003
6819.5	0.115734
6820.5	0.117852
6821.5	0.118608
6822.5	0.119213
6823.5	0.118911
6824.5	0.116793
6825.5	0.120272
6826.5	0.118154
6827.5	0.117549
6828.5	0.118911
6829.5	0.1177
6830.5	0.1177
6831.5	0.119667
6832.5	0.119062
6833.5	0.1177
6834.5	0.116339
6835.5	0.11649
6836.5	0.122088
6837.5	0.121029
6838.5	0.118003
6839.5	0.118003
6840.5	0.119667
6841.5	0.117398
6842.5	0.115734
6843.5	0.115582
6844.5	0.113918
6845.5	0.114372
6846.5	0.110287
6847.5	0.116944
6848.5	0.119667
6849.5	0.117549
6850.5	0.116793
6851.5	0.119365
6852.5	0.119365
6853.5	0.118911
6854.5	0.118759
6855.5	0.114826
6856.5	0.11407
6857.5	0.113767
6858.5	0.117247
6859.5	0.116188
6860.5	0.115885
6861.5	0.115431
6862.5	0.11528
6863.5	0.118003
6864.5	0.115734
6865.5	0.115129
6866.5	0.113767
6867.5	0.114675
6868.5	0.115582
6869.5	0.114523
6870.5	0.114372
6871.5	0.116188
6872.5	0.113767
6873.5	0.118003
6874.5	0.117398
6875.5	0.1177
6876.5	0.118608
6877.5	0.120424
6878.5	0.11649
6879.5	0.116036
6880.5	0.116188
6881.5	0.118608
6882.5	0.116944
6883.5	0.116793
6884.5	0.115431
6885.5	0.115431
6886.5	0.117398
6887.5	0.119213
6888.5	0.117852
6889.5	0.113918
6890.5	0.114523
6891.5	0.116793
6892.5	0.11649
6893.5	0.119062
6894.5	0.118154
6895.5	0.118457
6896.5	0.117247
6897.5	0.118306
6898.5	0.116036
6899.5	0.116036
6900.5	0.115734
6901.5	0.118457
6902.5	0.120121
6903.5	0.119667
6904.5	0.118003
6905.5	0.115582
6906.5	0.113767
6907.5	0.11649
6908.5	0.118457
6909.5	0.117095
6910.5	0.116641
6911.5	0.119213
6912.5	0.114372
6913.5	0.118457
6914.5	0.116339
6915.5	0.117247
6916.5	0.117247
6917.5	0.115582
6918.5	0.115431
6919.5	0.118003
6920.5	0.118306
6921.5	0.119062
6922.5	0.117852
6923.5	0.118154
6924.5	0.117095
6925.5	0.117247
6926.5	0.117549
6927.5	0.114826
6928.5	0.118306
6929.5	0.115885
6930.5	0.11528
6931.5	0.116036
6932.5	0.115582
6933.5	0.117095
6934.5	0.116188
6935.5	0.114221
6936.5	0.115885
6937.5	0.117095
6938.5	0.117247
6939.5	0.117549
6940.5	0.118003
6941.5	0.119516
6942.5	0.116188
6943.5	0.116188
6944.5	0.116641
6945.5	0.118154
6946.5	0.116339
6947.5	0.114372
6948.5	0.115431
6949.5	0.114523
6950.5	0.110893
6951.5	0.114675
6952.5	0.118306
6953.5	0.116036
6954.5	0.116944
6955.5	0.117549
6956.5	0.115129
6957.5	0.115582
6958.5	0.116944
6959.5	0.116188
6960.5	0.117095
6961.5	0.118003
6962.5	0.115885
6963.5	0.117095
6964.5	0.120121
6965.5	0.118457
6966.5	0.115734
6967.5	0.1177
6968.5	0.119062
6969.5	0.12239
6970.5	0.119818
6971.5	0.116793
6972.5	0.122088
6973.5	0.122088
6974.5	0.122995
6975.5	0.118911
6976.5	0.1177
6977.5	0.119213
6978.5	0.112557
6979.5	0.113464
6980.5	0.115582
6981.5	0.118457
6982.5	0.11997
6983.5	0.117398
6984.5	0.119365
6985.5	0.117247
6986.5	0.118759
6987.5	0.121634
6988.5	0.118306
6989.5	0.117398
6990.5	0.118003
6991.5	0.120726
6992.5	0.119213
6993.5	0.119213
6994.5	0.119062
6995.5	0.119213
6996.5	0.119213
6997.5	0.11997
6998.5	0.121331
6999.5	0.12118
7000.5	0.120272
7001.5	0.117894
7002.5	0.117886
7003.5	0.117877
7004.5	0.117869
7005.5	0.117861
7006.5	0.117853
7007.5	0.117845
7008.5	0.117837
7009.5	0.117829
7010.5	0.117821
7011.5	0.117812
7012.5	0.117804
7013.5	0.117796
7014.5	0.117788
7015.5	0.11778
7016.5	0.117772
7017.5	0.117764
7018.5	0.117756
7019.5	0.117747
7020.5	0.117739
7021.5	0.117731
7022.5	0.117723
7023.5	0.117715
7024.5	0.117707
7025.5	0.117699
7026.5	0.117691
7027.5	0.117683
7028.5	0.117675
7029.5	0.117666
7030.5	0.117658
7031.5	0.11765
7032.5	0.117642
7033.5	0.117634
7034.5	0.117626
7035.5	0.117618
7036.5	0.11761
7037.5	0.117602
7038.5	0.117594
7039.5	0.117586
7040.5	0.117578
7041.5	0.117569
7042.5	0.117561
7043.5	0.117553
7044.5	0.117545
7045.5	0.117537
7046.5	0.117529
7047.5	0.117521
7048.5	0.117513
7049.5	0.117505
7050.5	0.117497
7051.5	0.117489
7052.5	0.117481
7053.5	0.117473
7054.5	0.117465
7055.5	0.117457
7056.5	0.117449
7057.5	0.117441
7058.5	0.117432
7059.5	0.117424
7060.5	0.117416
7061.5	0.117408
7062.5	0.1174
7063.5	0.117392
7064.5	0.117384
7065.5	0.117376
7066.5	0.117368
7067.5	0.11736
7068.5	0.117352
7069.5	0.117344
7070.5	0.117336
7071.5	0.117328
7072.5	0.11732
7073.5	0.117312
7074.5	0.117304
7075.5	0.117296
7076.5	0.117288
7077.5	0.11728
7078.5	0.117272
7079.5	0.117264
7080.5	0.117256
7081.5	0.117248
7082.5	0.11724
7083.5	0.117232
7084.5	0.117224
7085.5	0.117216
7086.5	0.117208
7087.5	0.1172
7088.5	0.117192
7089.5	0.117184
7090.5	0.117176
7091.5	0.117168
7092.5	0.11716
7093.5	0.117152
7094.5	0.117144
7095.5	0.117136
7096.5	0.117128
7097.5	0.11712
7098.5	0.117112
7099.5	0.117104
7100.5	0.117096
7101.5	0.117088
7102.5	0.11708
7103.5	0.117072
7104.5	0.117064
7105.5	0.117056
7106.5	0.117048
7107.5	0.11704
7108.5	0.117032
7109.5	0.117024
7110.5	0.117016
7111.5	0.117009
7112.5	0.117001
7113.5	0.116993
7114.5	0.116985
7115.5	0.116977
7116.5	0.116969
7117.5	0.116961
7118.5	0.116953
7119.5	0.116945
7120.5	0.116937
7121.5	0.116929
7122.5	0.116921
7123.5	0.116913
7124.5	0.116905
7125.5	0.116897
7126.5	0.116889
7127.5	0.116881
7128.5	0.116874
7129.5	0.116866
7130.5	0.116858
7131.5	0.11685
7132.5	0.116842
7133.5	0.116834
7134.5	0.116826
7135.5	0.116818
7136.5	0.11681
7137.5	0.116802
7138.5	0.116794
7139.5	0.116786
7140.5	0.116779
7141.5	0.116771
7142.5	0.116763
7143.5	0.116755
7144.5	0.116747
7145.5	0.116739
7146.5	0.116731
7147.5	0.116723
7148.5	0.116715
7149.5	0.116707
7150.5	0.1167
7151.5	0.116692
7152.5	0.116684
7153.5	0.116676
7154.5	0.116668
7155.5	0.11666
7156.5	0.116652
7157.5	0.116644
7158.5	0.116636
7159.5	0.116629
7160.5	0.116621
7161.5	0.116613
7162.5	0.116605
7163.5	0.116597
7164.5	0.116589
7165.5	0.116581
7166.5	0.116573
7167.5	0.116566
7168.5	0.116558
7169.5	0.11655
7170.5	0.116542
7171.5	0.116534
7172.5	0.116526
7173.5	0.116518
7174.5	0.116511
7175.5	0.116503
7176.5	0.116495
7177.5	0.116487
7178.5	0.116479
7179.5	0.116471
7180.5	0.116464
7181.5	0.116456
7182.5	0.116448
7183.5	0.11644
7184.5	0.116432
7185.5	0.116424
7186.5	0.116417
7187.5	0.116409
7188.5	0.116401
7189.5	0.116393
7190.5	0.116385
7191.5	0.116377
7192.5	0.11637
7193.5	0.116362
7194.5	0.116354
7195.5	0.116346
7196.5	0.116338
7197.5	0.11633
7198.5	0.116323
7199.5	0.116315
7200.5	0.116307
7201.5	0.116299
7202.5	0.116291
7203.5	0.116284
7204.5	0.116276
7205.5	0.116268
7206.5	0.11626
7207.5	0.116252
7208.5	0.116245
7209.5	0.116237
7210.5	0.116229
7211.5	0.116221
7212.5	0.116213
7213.5	0.116206
7214.5	0.116198
7215.5	0.11619
7216.5	0.116182
7217.5	0.116174
7218.5	0.116167
7219.5	0.116159
7220.5	0.116151
7221.5	0.116143
7222.5	0.116136
7223.5	0.116128
7224.5	0.11612
7225.5	0.116112
7226.5	0.116105
7227.5	0.116097
7228.5	0.116089
7229.5	0.116081
7230.5	0.116073
7231.5	0.116066
7232.5	0.116058
7233.5	0.11605
7234.5	0.116042
7235.5	0.116035
7236.5	0.116027
7237.5	0.116019
7238.5	0.116011
7239.5	0.116004
7240.5	0.115996
7241.5	0.115988
7242.5	0.11598
7243.5	0.115973
7244.5	0.115965
7245.5	0.115957
7246.5	0.115949
7247.5	0.115942
7248.5	0.115934
7249.5	0.115926
7250.5	0.115919
7251.5	0.115911
7252.5	0.115903
7253.5	0.115895
7254.5	0.115888
7255.5	0.11588
7256.5	0.115872
7257.5	0.115864
7258.5	0.115857
7259.5	0.115849
7260.5	0.115841
7261.5	0.115834
7262.5	0.115826
7263.5	0.115818
7264.5	0.11581
7265.5	0.115803
7266.5	0.115795
7267.5	0.115787
7268.5	0.11578
7269.5	0.115772
7270.5	0.115764
7271.5	0.115757
7272.5	0.115749
7273.5	0.115741
7274.5	0.115733
7275.5	0.115726
7276.5	0.115718
7277.5	0.11571
7278.5	0.115703
7279.5	0.115695
7280.5	0.115687
7281.5	0.11568
7282.5	0.115672
7283.5	0.115664
7284.5	0.115657
7285.5	0.115649
7286.5	0.115641
7287.5	0.115634
7288.5	0.115626
7289.5	0.115618
7290.5	0.115611
7291.5	0.115603
7292.5	0.115595
7293.5	0.115588
7294.5	0.11558
7295.5	0.115572
7296.5	0.115565
7297.5	0.115557
7298.5	0.115549
7299.5	0.115542
7300.5	0.115534
7301.5	0.115526
7302.5	0.115519
7303.5	0.115511
7304.5	0.115503
7305.5	0.115496
7306.5	0.115488
7307.5	0.115481
7308.5	0.115473
7309.5	0.115465
7310.5	0.115458
7311.5	0.11545
7312.5	0.115442
7313.5	0.115435
7314.5	0.115427
7315.5	0.115419
7316.5	0.115412
7317.5	0.115404
7318.5	0.115397
7319.5	0.115389
7320.5	0.115381
7321.5	0.115374
7322.5	0.115366
7323.5	0.115358
7324.5	0.115351
7325.5	0.115343
7326.5	0.115336
7327.5	0.115328
7328.5	0.11532
7329.5	0.115313
7330.5	0.115305
7331.5	0.115298
7332.5	0.11529
7333.5	0.115282
7334.5	0.115275
7335.5	0.115267
7336.5	0.11526
7337.5	0.115252
7338.5	0.115244
7339.5	0.115237
7340.5	0.115229
7341.5	0.115222
7342.5	0.115214
7343.5	0.115206
7344.5	0.115199
7345.5	0.115191
7346.5	0.115184
7347.5	0.115176
7348.5	0.115169
7349.5	0.115161
7350.5	0.115153
7351.5	0.115146
7352.5	0.115138
7353.5	0.115131
7354.5	0.115123
7355.5	0.115116
7356.5	0.115108
7357.5	0.1151
7358.5	0.115093
7359.5	0.115085
7360.5	0.115078
7361.5	0.11507
7362.5	0.115063
7363.5	0.115055
7364.5	0.115047
7365.5	0.11504
7366.5	0.115032
7367.5	0.115025
7368.5	0.115017
7369.5	0.11501
7370.5	0.115002
7371.5	0.114995
7372.5	0.114987
7373.5	0.11498
7374.5	0.114972
7375.5	0.114965
7376.5	0.114957
7377.5	0.114949
7378.5	0.114942
7379.5	0.114934
7380.5	0.114927
7381.5	0.114919
7382.5	0.114912
7383.5	0.114904
7384.5	0.114897
7385.5	0.114889
7386.5	0.114882
7387.5	0.114874
7388.5	0.114867
7389.5	0.114859
7390.5	0.114852
7391.5	0.114844
7392.5	0.114837
7393.5	0.114829
7394.5	0.114822
7395.5	0.114814
7396.5	0.114807
7397.5	0.114799
7398.5	0.114792
7399.5	0.114784
7400.5	0.114777
7401.5	0.114769
7402.5	0.114762
7403.5	0.114754
7404.5	0.114747
7405.5	0.114739
7406.5	0.114732
7407.5	0.114724
7408.5	0.114717
7409.5	0.114709
7410.5	0.114702
7411.5	0.114694
7412.5	0.114687
7413.5	0.114679
7414.5	0.114672
7415.5	0.114664
7416.5	0.114657
7417.5	0.114649
7418.5	0.114642
7419.5	0.114634
7420.5	0.114627
7421.5	0.114619
7422.5	0.114612
7423.5	0.114604
7424.5	0.114597
7425.5	0.11459
7426.5	0.114582
7427.5	0.114575
7428.5	0.114567
7429.5	0.11456
7430.5	0.114552
7431.5	0.114545
7432.5	0.114537
7433.5	0.11453
7434.5	0.114522
7435.5	0.114515
7436.5	0.114508
7437.5	0.1145
7438.5	0.114493
7439.5	0.114485
7440.5	0.114478
7441.5	0.11447
7442.5	0.114463
7443.5	0.114456
7444.5	0.114448
7445.5	0.114441
7446.5	0.114433
7447.5	0.114426
7448.5	0.114418
7449.5	0.114411
7450.5	0.114404
7451.5	0.114396
7452.5	0.114389
7453.5	0.114381
7454.5	0.114374
7455.5	0.114366
7456.5	0.114359
7457.5	0.114352
7458.5	0.114344
7459.5	0.114337
7460.5	0.114329
7461.5	0.114322
7462.5	0.114315
7463.5	0.114307
7464.5	0.1143
7465.5	0.114292
7466.5	0.114285
7467.5	0.114278
7468.5	0.11427
7469.5	0.114263
7470.5	0.114255
7471.5	0.114248
7472.5	0.114241
7473.5	0.114233
7474.5	0.114226
7475.5	0.114218
7476.5	0.114211
7477.5	0.114204
7478.5	0.114196
7479.5	0.114189
7480.5	0.114181
7481.5	0.114174
7482.5	0.114167
7483.5	0.114159
7484.5	0.114152
7485.5	0.114145
7486.5	0.114137
7487.5	0.11413
7488.5	0.114122
7489.5	0.114115
7490.5	0.114108
7491.5	0.1141
7492.5	0.114093
7493.5	0.114086
7494.5	0.114078
7495.5	0.114071
7496.5	0.114064
7497.5	0.114056
7498.5	0.114049
7499.5	0.114041
7500.5	0.114034
7501.5	0.114027
7502.5	0.114019
7503.5	0.114012
7504.5	0.114005
7505.5	0.113997
7506.5	0.11399
7507.5	0.113983
7508.5	0.113975
7509.5	0.113968
7510.5	0.113961
7511.5	0.113953
7512.5	0.113946
7513.5	0.113939
7514.5	0.113931
7515.5	0.113924
7516.5	0.113917
7517.5	0.113909
7518.5	0.113902
7519.5	0.113895
7520.5	0.113887
7521.5	0.11388
7522.5	0.113873
7523.5	0.113865
7524.5	0.113858
7525.5	0.113851
7526.5	0.113844
7527.5	0.113836
7528.5	0.113829
7529.5	0.113822
7530.5	0.113814
7531.5	0.113807
7532.5	0.1138
7533.5	0.113792
7534.5	0.113785
7535.5	0.113778
7536.5	0.11377
7537.5	0.113763
7538.5	0.113756
7539.5	0.113749
7540.5	0.113741
7541.5	0.113734
7542.5	0.113727
7543.5	0.113719
7544.5	0.113712
7545.5	0.113705
7546.5	0.113698
7547.5	0.11369
7548.5	0.113683
7549.5	0.113676
7550.5	0.113668
7551.5	0.113661
7552.5	0.113654
7553.5	0.113647
7554.5	0.113639
7555.5	0.113632
7556.5	0.113625
7557.5	0.113618
7558.5	0.11361
7559.5	0.113603
7560.5	0.113596
7561.5	0.113588
7562.5	0.113581
7563.5	0.113574
7564.5	0.113567
7565.5	0.113559
7566.5	0.113552
7567.5	0.113545
7568.5	0.113538
7569.5	0.11353
7570.5	0.113523
7571.5	0.113516
7572.5	0.113509
7573.5	0.113501
7574.5	0.113494
7575.5	0.113487
7576.5	0.11348
7577.5	0.113472
7578.5	0.113465
7579.5	0.113458
7580.5	0.113451
7581.5	0.113443
7582.5	0.113436
7583.5	0.113429
7584.5	0.113422
7585.5	0.113415
7586.5	0.113407
7587.5	0.1134
7588.5	0.113393
7589.5	0.113386
7590.5	0.113378
7591.5	0.113371
7592.5	0.113364
7593.5	0.113357
7594.5	0.11335
7595.5	0.113342
7596.5	0.113335
7597.5	0.113328
7598.5	0.113321
7599.5	0.113313
7600.5	0.113306
7601.5	0.113299
7602.5	0.113292
7603.5	0.113285
7604.5	0.113277
7605.5	0.11327
7606.5	0.113263
7607.5	0.113256
7608.5	0.113249
7609.5	0.113241
7610.5	0.113234
7611.5	0.113227
7612.5	0.11322
7613.5	0.113213
7614.5	0.113205
7615.5	0.113198
7616.5	0.113191
7617.5	0.113184
7618.5	0.113177
7619.5	0.11317
7620.5	0.113162
7621.5	0.113155
7622.5	0.113148
7623.5	0.113141
7624.5	0.113134
7625.5	0.113127
7626.5	0.113119
7627.5	0.113112
7628.5	0.113105
7629.5	0.113098
7630.5	0.113091
7631.5	0.113084
7632.5	0.113076
7633.5	0.113069
7634.5	0.113062
7635.5	0.113055
7636.5	0.113048
7637.5	0.113041
7638.5	0.113033
7639.5	0.113026
7640.5	0.113019
7641.5	0.113012
7642.5	0.113005
7643.5	0.112998
7644.5	0.11299
7645.5	0.112983
7646.5	0.112976
7647.5	0.112969
7648.5	0.112962
7649.5	0.112955
7650.5	0.112948
7651.5	0.11294
7652.5	0.112933
7653.5	0.112926
7654.5	0.112919
7655.5	0.112912
7656.5	0.112905
7657.5	0.112898
7658.5	0.112891
7659.5	0.112883
7660.5	0.112876
7661.5	0.112869
7662.5	0.112862
7663.5	0.112855
7664.5	0.112848
7665.5	0.112841
7666.5	0.112834
7667.5	0.112826
7668.5	0.112819
7669.5	0.112812
7670.5	0.112805
7671.5	0.112798
7672.5	0.112791
7673.5	0.112784
7674.5	0.112777
7675.5	0.11277
7676.5	0.112763
7677.5	0.112755
7678.5	0.112748
7679.5	0.112741
7680.5	0.112734
7681.5	0.112727
7682.5	0.11272
7683.5	0.112713
7684.5	0.112706
7685.5	0.112699
7686.5	0.112692
7687.5	0.112684
7688.5	0.112677
7689.5	0.11267
7690.5	0.112663
7691.5	0.112656
7692.5	0.112649
7693.5	0.112642
7694.5	0.112635
7695.5	0.112628
7696.5	0.112621
7697.5	0.112614
7698.5	0.112607
7699.5	0.1126
7700.5	0.112592
7701.5	0.112585
7702.5	0.112578
7703.5	0.112571
7704.5	0.112564
7705.5	0.112557
7706.5	0.11255
7707.5	0.112543
7708.5	0.112536
7709.5	0.112529
7710.5	0.112522
7711.5	0.112515
7712.5	0.112508
7713.5	0.112501
7714.5	0.112494
7715.5	0.112487
7716.5	0.11248
7717.5	0.112472
7718.5	0.112465
7719.5	0.112458
7720.5	0.112451
7721.5	0.112444
7722.5	0.112437
7723.5	0.11243
7724.5	0.112423
7725.5	0.112416
7726.5	0.112409
7727.5	0.112402
7728.5	0.112395
7729.5	0.112388
7730.5	0.112381
7731.5	0.112374
7732.5	0.112367
7733.5	0.11236
7734.5	0.112353
7735.5	0.112346
7736.5	0.112339
7737.5	0.112332
7738.5	0.112325
7739.5	0.112318
7740.5	0.112311
7741.5	0.112304
7742.5	0.112297
7743.5	0.11229
7744.5	0.112283
7745.5	0.112276
7746.5	0.112269
7747.5	0.112262
7748.5	0.112255
7749.5	0.112248
7750.5	0.112241
7751.5	0.112234
7752.5	0.112227
7753.5	0.11222
7754.5	0.112213
7755.5	0.112206
7756.5	0.112199
7757.5	0.112192
7758.5	0.112185
7759.5	0.112178
7760.5	0.112171
7761.5	0.112164
7762.5	0.112157
7763.5	0.11215
7764.5	0.112143
7765.5	0.112136
7766.5	0.112129
7767.5	0.112122
7768.5	0.112115
7769.5	0.112108
7770.5	0.112101
7771.5	0.112094
7772.5	0.112087
7773.5	0.11208
7774.5	0.112073
7775.5	0.112066
7776.5	0.112059
7777.5	0.112052
7778.5	0.112045
7779.5	0.112038
7780.5	0.112031
7781.5	0.112024
7782.5	0.112017
7783.5	0.11201
7784.5	0.112003
7785.5	0.111996
7786.5	0.111989
7787.5	0.111983
7788.5	0.111976
7789.5	0.111969
7790.5	0.111962
7791.5	0.111955
7792.5	0.111948
7793.5	0.111941
7794.5	0.111934
7795.5	0.111927
7796.5	0.11192
7797.5	0.111913
7798.5	0.111906
7799.5	0.111899
7800.5	0.111892
7801.5	0.111885
7802.5	0.111878
7803.5	0.111871
7804.5	0.111865
7805.5	0.111858
7806.5	0.111851
7807.5	0.111844
7808.5	0.111837
7809.5	0.11183
7810.5	0.111823
7811.5	0.111816
7812.5	0.111809
7813.5	0.111802
7814.5	0.111795
7815.5	0.111788
7816.5	0.111781
7817.5	0.111775
7818.5	0.111768
7819.5	0.111761
7820.5	0.111754
7821.5	0.111747
7822.5	0.11174
7823.5	0.111733
7824.5	0.111726
7825.5	0.111719
7826.5	0.111712
7827.5	0.111705
7828.5	0.111699
7829.5	0.111692
7830.5	0.111685
7831.5	0.111678
7832.5	0.111671
7833.5	0.111664
7834.5	0.111657
7835.5	0.11165
7836.5	0.111643
7837.5	0.111637
7838.5	0.11163
7839.5	0.111623
7840.5	0.111616
7841.5	0.111609
7842.5	0.111602
7843.5	0.111595
7844.5	0.111588
7845.5	0.111582
7846.5	0.111575
7847.5	0.111568
7848.5	0.111561
7849.5	0.111554
7850.5	0.111547
7851.5	0.11154
7852.5	0.111533
7853.5	0.111527
7854.5	0.11152
7855.5	0.111513
7856.5	0.111506
7857.5	0.111499
7858.5	0.111492
7859.5	0.111485
7860.5	0.111479
7861.5	0.111472
7862.5	0.111465
7863.5	0.111458
7864.5	0.111451
7865.5	0.111444
7866.5	0.111437
7867.5	0.111431
7868.5	0.111424
7869.5	0.111417
7870.5	0.11141
7871.5	0.111403
7872.5	0.111396
7873.5	0.111389
7874.5	0.111383
7875.5	0.111376
7876.5	0.111369
7877.5	0.111362
7878.5	0.111355
7879.5	0.111348
7880.5	0.111342
7881.5	0.111335
7882.5	0.111328
7883.5	0.111321
7884.5	0.111314
7885.5	0.111307
7886.5	0.111301
7887.5	0.111294
7888.5	0.111287
7889.5	0.11128
7890.5	0.111273
7891.5	0.111267
7892.5	0.11126
7893.5	0.111253
7894.5	0.111246
7895.5	0.111239
7896.5	0.111232
7897.5	0.111226
7898.5	0.111219
7899.5	0.111212
7900.5	0.111205
7901.5	0.111198
7902.5	0.111192
7903.5	0.111185
7904.5	0.111178
7905.5	0.111171
7906.5	0.111164
7907.5	0.111158
7908.5	0.111151
7909.5	0.111144
7910.5	0.111137
7911.5	0.11113
7912.5	0.111124
7913.5	0.111117
7914.5	0.11111
7915.5	0.111103
7916.5	0.111097
7917.5	0.11109
7918.5	0.111083
7919.5	0.111076
7920.5	0.111069
7921.5	0.111063
7922.5	0.111056
7923.5	0.111049
7924.5	0.111042
7925.5	0.111036
7926.5	0.111029
7927.5	0.111022
7928.5	0.111015
7929.5	0.111008
7930.5	0.111002
7931.5	0.110995
7932.5	0.110988
7933.5	0.110981
7934.5	0.110975
7935.5	0.110968
7936.5	0.110961
7937.5	0.110954
7938.5	0.110948
7939.5	0.110941
7940.5	0.110934
7941.5	0.110927
7942.5	0.110921
7943.5	0.110914
7944.5	0.110907
7945.5	0.1109
7946.5	0.110894
7947.5	0.110887
7948.5	0.11088
7949.5	0.110873
7950.5	0.110867
7951.5	0.11086
7952.5	0.110853
7953.5	0.110846
7954.5	0.11084
7955.5	0.110833
7956.5	0.110826
7957.5	0.110819
7958.5	0.110813
7959.5	0.110806
7960.5	0.110799
7961.5	0.110792
7962.5	0.110786
7963.5	0.110779
7964.5	0.110772
7965.5	0.110766
7966.5	0.110759
7967.5	0.110752
7968.5	0.110745
7969.5	0.110739
7970.5	0.110732
7971.5	0.110725
7972.5	0.110719
7973.5	0.110712
7974.5	0.110705
7975.5	0.110698
7976.5	0.110692
7977.5	0.110685
7978.5	0.110678
7979.5	0.110672
7980.5	0.110665
7981.5	0.110658
7982.5	0.110651
7983.5	0.110645
7984.5	0.110638
7985.5	0.110631
7986.5	0.110625
7987.5	0.110618
7988.5	0.110611
7989.5	0.110605
7990.5	0.110598
7991.5	0.110591
7992.5	0.110585
7993.5	0.110578
7994.5	0.110571
7995.5	0.110564
7996.5	0.110558
7997.5	0.110551
7998.5	0.110544
7999.5	0.110538
8000.5	0.110531
8001.5	0.110524
8002.5	0.110518
8003.5	0.110511
8004.5	0.110504
8005.5	0.110498
8006.5	0.110491
8007.5	0.110484
8008.5	0.110478
8009.5	0.110471
8010.5	0.110464
8011.5	0.110458
8012.5	0.110451
8013.5	0.110444
8014.5	0.110438
8015.5	0.110431
8016.5	0.110424
8017.5	0.110418
8018.5	0.110411
8019.5	0.110404
8020.5	0.110398
8021.5	0.110391
8022.5	0.110384
8023.5	0.110378
8024.5	0.110371
8025.5	0.110364
8026.5	0.110358
8027.5	0.110351
8028.5	0.110345
8029.5	0.110338
8030.5	0.110331
8031.5	0.110325
8032.5	0.110318
8033.5	0.110311
8034.5	0.110305
8035.5	0.110298
8036.5	0.110291
8037.5	0.110285
8038.5	0.110278
8039.5	0.110271
8040.5	0.110265
8041.5	0.110258
8042.5	0.110252
8043.5	0.110245
8044.5	0.110238
8045.5	0.110232
8046.5	0.110225
8047.5	0.110218
8048.5	0.110212
8049.5	0.110205
8050.5	0.110199
8051.5	0.110192
8052.5	0.110185
8053.5	0.110179
8054.5	0.110172
8055.5	0.110166
8056.5	0.110159
8057.5	0.110152
8058.5	0.110146
8059.5	0.110139
8060.5	0.110132
8061.5	0.110126
8062.5	0.110119
8063.5	0.110113
8064.5	0.110106
8065.5	0.110099
8066.5	0.110093
8067.5	0.110086
8068.5	0.11008
8069.5	0.110073
8070.5	0.110066
8071.5	0.11006
8072.5	0.110053
8073.5	0.110047
8074.5	0.11004
8075.5	0.110034
8076.5	0.110027
8077.5	0.11002
8078.5	0.110014
8079.5	0.110007
8080.5	0.110001
8081.5	0.109994
8082.5	0.109987
8083.5	0.109981
8084.5	0.109974
8085.5	0.109968
8086.5	0.109961
8087.5	0.109955
8088.5	0.109948
8089.5	0.109941
8090.5	0.109935
8091.5	0.109928
8092.5	0.109922
8093.5	0.109915
8094.5	0.109909
8095.5	0.109902
8096.5	0.109895
8097.5	0.109889
8098.5	0.109882
8099.5	0.109876
8100.5	0.109869
8101.5	0.109863
8102.5	0.109856
8103.5	0.10985
8104.5	0.109843
8105.5	0.109836
8106.5	0.10983
8107.5	0.109823
8108.5	0.109817
