# lambda	flux
 2191.44 0.213871605657
 2192.04 1.29914468614
 2192.65 0.16653435502
 2193.24 0.62338254961
 2193.84 0.709413045831
 2194.44 0.747997816581
 2195.04 0.657804067678
 2195.65 1.14504550306
 2196.24 1.26777092415
 2196.84 0.802472723917
 2197.44 1.35403548763
 2198.04 0.99672775597
 2198.65 1.06539403709
 2199.24 0.730761349456
 2199.84 0.963392064008
 2200.44 1.02606446076
 2201.04 0.471724050275
 2201.65 0.489498200078
 2202.24 0.282767104051
 2202.84 0.767102257104
 2203.44 1.22253330503
 2204.04 1.0225723446
 2204.65 0.611614076293
 2205.24 0.920883877099
 2205.84 0.745781595225
 2206.44 0.319506598067
 2207.04 0.768564416704
 2207.65 0.829452589479
 2208.24 1.25063621162
 2208.84 0.409152076745
 2209.44 0.572844498915
 2210.04 0.98236932714
 2210.65 0.101931957362
 2211.24 0.779206679072
 2211.84 0.0675740121399
 2212.44 0.292042463064
 2213.04 0.786990112889
 2213.65 0.864212275145
 2214.24 0.521692243555
 2214.84 0.798648906801
 2215.44 0.166529679381
 2216.04 0.954887852647
 2216.65 1.01868557277
 2217.24 0.0835474226537
 2217.84 0.617054555152
 2218.44 0.417778742308
 2219.04 0.759409102751
 2219.65 0.45744486957
 2220.24 1.07669570725
 2220.84 0.199416509965
 2221.44 1.07980324812
 2222.04 0.700859573836
 2222.65 0.722707964827
 2223.24 0.600608477124
 2223.84 0.822019685968
 2224.44 0.937758148595
 2225.04 0.552337239788
 2225.65 0.491702439118
 2226.24 0.676734162326
 2226.84 0.312885480646
 2227.44 0.923573051263
 2228.04 0.126490166655
 2228.65 0.151214155099
 2229.24 0.283946221049
 2229.84 0.932372699633
 2230.44 0.759297965181
 2231.04 0.975376472615
 2231.65 0.116283832372
 2232.24 0.543553821434
 2232.84 0.432882578999
 2233.44 0.844767638272
 2234.04 1.16172387319
 2234.65 0.70128662613
 2235.24 0.398846555509
 2235.84 1.27917289074
 2236.44 0.863063430931
 2237.04 1.10810712795
 2237.65 0.884893372959
 2238.24 0.847446098091
 2238.84 0.280272658378
 2239.44 0.934661956062
 2240.04 0.918331136505
 2240.65 1.21292703755
 2241.24 0.406578731639
 2241.84 0.760158916808
 2242.44 0.344182118359
 2243.04 0.61865207055
 2243.65 0.995658920662
 2244.24 0.530000648649
 2244.84 0.787860003704
 2245.44 0.221185446786
 2246.04 0.373326060013
 2246.65 0.261890057324
 2247.24 1.14603122293
 2247.84 0.98461033731
 2248.44 0.224114615972
 2249.04 0.136869071654
 2249.65 0.227114125793
 2250.24 0.732289887285
 2250.84 0.2732989819
 2251.44 0.299410192918
 2252.04 0.791562793083
 2252.65 0.562849915622
 2253.24 0.983835607643
 2253.84 0.471635292376
 2254.44 0.0489958544509
 2255.04 0.165268619822
 2255.65 0.459976054674
 2256.24 0.834371425483
 2256.84 0.120668496391
 2257.44 0.326446039356
 2258.04 1.1373017567
 2258.65 0.16858437721
 2259.24 1.21589281937
 2259.84 1.18780525521
 2260.44 0.527682767798
 2261.04 0.156489148025
 2261.65 0.466695788462
 2262.24 0.667638252767
 2262.84 0.641814966035
 2263.44 0.721077101819
 2264.04 0.651921891471
 2264.65 1.22805239803
 2265.24 0.389721324144
 2265.84 0.338344321102
 2266.44 0.580008719585
 2267.04 0.621552868907
 2267.65 0.544293808724
 2268.24 0.277369419179
 2268.84 0.880684663551
 2269.44 0.297283014754
 2270.04 0.779237300547
 2270.65 0.843655374992
 2271.24 0.831961838702
 2271.84 1.00578112514
 2272.44 0.760232015278
 2273.04 0.537441445274
 2273.65 0.449890431134
 2274.24 0.579300177952
 2274.84 0.682625721512
 2275.44 0.378385799182
 2276.04 0.675054926263
 2276.65 0.744827004014
 2277.24 0.151540324531
 2277.84 0.169093974351
 2278.44 0.901855895167
 2279.04 0.426782058359
 2279.65 0.771252196102
 2280.24 0.755499127074
 2280.84 0.353851942838
 2281.44 1.01743605174
 2282.04 1.19129711778
 2282.65 0.276429187728
 2283.24 0.926298679566
 2283.84 0.373757391706
 2284.44 0.291419160714
 2285.04 0.63317907599
 2285.65 0.661850413527
 2286.24 0.98077656663
 2286.84 0.270832273071
 2287.44 1.0634198078
 2288.04 0.152134431873
 2288.65 1.02529905067
 2289.24 0.511477635768
 2289.84 0.398434116569
 2290.44 0.703170068761
 2291.04 0.919632137119
 2291.65 0.759722037746
 2292.24 0.519565287286
 2292.84 0.681793742999
 2293.44 1.00188516053
 2294.04 0.42831306873
 2294.65 0.537007102152
 2295.24 0.359996303541
 2295.84 0.921372616133
 2296.44 0.685841990804
 2297.04 0.554462611095
 2297.65 0.178809208005
 2298.24 0.389649398546
 2298.84 0.305495497919
 2299.44 0.314589283628
 2300.04 0.604402116553
 2300.65 0.625295409145
 2301.24 0.319126682558
 2301.84 0.910979129479
 2302.44 0.913025950044
 2303.04 0.616254402687
 2303.65 0.246332255676
 2304.24 0.197883914631
 2304.84 0.69533483837
 2305.44 0.804246994331
 2306.04 0.767717095755
 2306.65 0.769347071184
 2307.24 1.09639425512
 2307.84 0.238406016738
 2308.44 0.360542164624
 2309.04 0.789353165171
 2309.65 0.611871854593
 2310.24 1.16311293432
 2310.84 0.998519207378
 2311.44 0.992089458328
 2312.04 0.188254031208
 2312.65 0.756354499633
 2313.24 0.423833299036
 2313.84 0.148778543234
 2314.44 0.594724335563
 2315.04 0.898256381943
 2315.65 0.25055461161
 2316.24 1.04442308133
 2316.84 0.38438710117
 2317.44 0.930523365395
 2318.04 0.273664442552
 2318.65 1.00172793225
 2319.24 0.141388972597
 2319.84 0.574248522091
 2320.44 0.575394957163
 2321.04 0.628387987964
 2321.65 0.860273453151
 2322.24 0.288983200157
 2322.84 0.984336836182
 2323.44 1.15788965872
 2324.04 0.855567445912
 2324.65 0.811039953386
 2325.24 0.37241210724
 2325.84 0.687271183184
 2326.44 0.14604711397
 2327.04 0.217820143471
 2327.65 0.678828151375
 2328.24 0.190574479698
 2328.84 0.638555015177
 2329.44 0.599635627145
 2330.04 0.536456866573
 2330.65 0.378139559409
 2331.24 0.662600037389
 2331.84 0.18574077203
 2332.44 0.556212599884
 2333.04 0.408135481801
 2333.65 0.151453658782
 2334.24 0.610241245179
 2334.84 0.257779187652
 2335.44 0.582557783066
 2336.04 0.513955883124
 2336.65 0.636106882108
 2337.24 0.282358849412
 2337.84 0.658944606689
 2338.44 0.149562972872
 2339.04 0.448861314987
 2339.65 0.944514273122
 2340.24 0.488696684544
 2340.84 0.666538352194
 2341.44 0.43733749648
 2342.04 0.527625360457
 2342.65 0.362926201809
 2343.24 0.593396453985
 2343.84 0.199965461725
 2344.44 0.0562733682397
 2345.04 0.0968877745997
 2345.65 0.357581264489
 2346.24 0.365491495306
 2346.84 0.501556214343
 2347.44 0.505976896635
 2348.04 0.422943627889
 2348.65 0.070687837381
 2349.24 0.0899646980487
 2349.84 0.511112523808
 2350.44 0.943138081887
 2351.04 0.786590448746
 2351.65 0.408863074684
 2352.24 0.533381912537
 2352.84 0.535092404061
 2353.44 0.790822805794
 2354.04 0.260731291245
 2354.65 0.820990284527
 2355.24 0.276747987084
 2355.84 0.0866911799115
 2356.44 0.516134382373
 2357.04 0.289594456792
 2357.65 0.345964281887
 2358.24 0.903956731253
 2358.84 0.553707725158
 2359.44 0.440071112994
 2360.04 0.179294285776
 2360.65 0.120529756699
 2361.24 0.119426186938
 2361.84 0.646476974716
 2362.44 0.102781418011
 2363.04 0.780192969533
 2363.65 1.14812819171
 2364.24 0.237360987567
 2364.84 0.345751548221
 2365.44 0.166765822943
 2366.04 0.557888856218
 2366.65 0.33518254282
 2367.24 0.225898269365
 2367.84 0.209614570743
 2368.44 0.960478142161
 2369.04 0.521881266182
 2369.65 0.630550257197
 2370.24 0.815064046362
 2370.84 0.52857478469
 2371.44 0.505645449278
 2372.04 0.905368615843
 2372.65 0.522781841871
 2373.24 0.345378669945
 2373.84 0.675261668771
 2374.44 0.133657002512
 2375.04 0.682932316656
 2375.65 0.408131424297
 2376.24 0.26929660291
 2376.84 0.456492972795
 2377.44 0.968146254107
 2378.04 1.08947773238
 2378.65 0.621930914161
 2379.24 0.252124089021
 2379.84 0.146073234151
 2380.44 0.516098340326
 2381.04 0.435227531009
 2381.65 0.123291910461
 2382.24 0.142491551756
 2382.84 0.0396209597934
 2383.44 0.150795408008
 2384.04 0.126790588371
 2384.65 0.382727930732
 2385.24 0.366876467232
 2385.84 0.305352661099
 2386.44 0.857748227507
 2387.04 0.287025676379
 2387.65 0.661802294066
 2388.24 0.192907354294
 2388.84 0.372701965181
 2389.44 0.062923375565
 2390.04 0.348030470694
 2390.65 0.262495417899
 2391.24 0.378496936752
 2391.84 0.588763989005
 2392.44 0.527956585919
 2393.04 0.816241419901
 2393.65 0.592613102122
 2394.24 0.713619536291
 2394.84 0.343975883039
 2395.44 0.311741866808
 2396.04 0.075528590207
 2396.65 0.104992741833
 2397.24 0.200701122066
 2397.84 0.461268845182
 2398.44 0.421820998954
 2399.04 0.571117079992
 2399.65 0.2139987038
 2400.24 0.189321376651
 2400.84 0.223202723651
 2401.44 0.81743616463
 2402.04 0.704621957804
 2402.65 0.365691042084
 2403.24 0.129789091741
 2403.84 0.919744479261
 2404.44 0.676843968528
 2405.04 0.0868953785544
 2405.65 0.061020378459
 2406.24 0.219111697708
 2406.84 0.267726792657
 2407.44 0.0607070036371
 2408.04 0.189976932988
 2408.65 0.416012840496
 2409.24 0.223568960934
 2409.84 0.815134228501
 2410.44 0.447767373873
 2411.04 0.130822709182
 2411.65 0.0920318616075
 2412.24 0.229112398957
 2412.84 0.326158780754
 2413.44 0.438044326354
 2414.04 0.144309123346
 2414.65 0.374427355352
 2415.24 0.75705150274
 2415.84 0.336912434285
 2416.44 0.930950607885
 2417.04 0.165806476845
 2417.65 0.40355589117
 2418.24 0.418730448888
 2418.84 0.179519461398
 2419.44 0.327700188479
 2420.04 0.369041145609
 2420.65 0.401326514625
 2421.24 0.697924730484
 2421.84 0.607911667305
 2422.44 1.18982411704
 2423.04 1.24856954732
 2423.65 0.180815691275
 2424.24 0.534170843468
 2424.84 0.125623168396
 2425.44 0.507816784496
 2426.04 0.390264363994
 2426.65 0.427481280413
 2427.24 1.21773746211
 2427.84 0.375516256285
 2428.44 0.554765719322
 2429.04 0.211227491976
 2429.65 0.162688808069
 2430.24 0.245471383297
 2430.84 0.210947825344
 2431.44 1.15326879567
 2432.04 0.484162804231
 2432.65 1.04557946997
 2433.24 0.234948563703
 2433.84 0.201819424054
 2434.44 0.685848203857
 2435.04 0.24622517561
 2435.65 0.0992448277987
 2436.24 0.896351003431
 2436.84 0.930736257557
 2437.44 0.713918840608
 2438.04 0.381878010444
 2438.65 0.243483539186
 2439.24 0.395154607274
 2439.84 0.179740436869
 2440.44 0.300807939642
 2441.04 0.453869828168
 2441.65 1.0074097058
 2442.24 0.567352477076
 2442.84 1.031658047
 2443.44 0.605352016275
 2444.04 0.757847534303
 2444.65 0.434715714921
 2445.24 0.404097980042
 2445.84 0.389833951579
 2446.44 0.158626929588
 2447.04 0.253079884804
 2447.65 0.776719112136
 2448.24 0.492339086852
 2448.84 0.841965487981
 2449.44 1.29105934867
 2450.04 0.69771361348
 2450.65 0.113139916618
 2451.24 0.880762643706
 2451.84 0.20136442887
 2452.44 0.597181724812
 2453.04 0.504182845888
 2453.65 0.486876672112
 2454.24 0.353802238414
 2454.84 0.219809271401
 2455.44 1.06304480568
 2456.04 1.09226244809
 2456.65 0.735147764858
 2457.24 0.64344132775
 2457.84 0.908565928984
 2458.44 0.420074148391
 2459.04 1.06642274115
 2459.65 0.217367890273
 2460.24 0.805707188578
 2460.84 0.94012361002
 2461.44 0.642605672125
 2462.04 0.364061954233
 2462.65 0.191868601574
 2463.24 0.376698162817
 2463.84 0.792550668507
 2464.44 0.424322957349
 2465.04 0.458407195398
 2465.65 0.644914391892
 2466.24 0.760387278204
 2466.84 0.479968961772
 2467.44 0.105279192105
 2468.04 1.03491102402
 2468.65 0.514104267313
 2469.24 0.319208783615
 2469.84 0.776829869315
 2470.44 0.270111495527
 2471.04 0.389769190011
 2471.65 0.247539030269
 2472.24 0.79093920544
 2472.84 0.493260330452
 2473.44 0.0932255998845
 2474.04 0.43022611846
 2474.65 0.733999808223
 2475.24 0.352285556104
 2475.84 0.30932200947
 2476.44 0.556793583736
 2477.04 0.701176946725
 2477.65 0.780904871287
 2478.24 0.526652954267
 2478.84 0.374722887459
 2479.44 0.229058145691
 2480.04 0.214398082649
 2480.65 0.234372128694
 2481.24 0.983853169027
 2481.84 0.493201021156
 2482.44 0.910545864132
 2483.04 0.248337851366
 2483.65 0.180071868376
 2484.24 0.147221349283
 2484.84 0.521980041045
 2485.44 0.598727316838
 2486.04 0.262866806311
 2486.65 0.529909988795
 2487.24 0.410612175894
 2487.84 0.267085802125
 2488.44 0.885070888758
 2489.04 0.213812407308
 2489.65 0.495847845123
 2490.24 0.222584699225
 2490.84 0.333497759388
 2491.44 0.126640753941
 2492.04 0.247614157492
 2492.65 0.632120130849
 2493.24 0.387708738769
 2493.84 0.231714273388
 2494.44 0.510006600378
 2495.04 0.311725826987
 2495.65 0.787382866595
 2496.24 0.55468000455
 2496.84 0.706160322401
 2497.44 0.566921494074
 2498.04 0.45212570374
 2498.65 0.399025339279
 2499.24 0.4962164757
 2499.84 0.340705122737
 2500.44 0.893894691956
 2501.04 1.04869018076
 2501.65 0.578160336324
 2502.24 0.74032063865
 2502.84 1.06652772906
 2503.44 1.1376949542
 2504.04 0.498233181978
 2504.65 0.405034439283
 2505.24 0.593973633927
 2505.84 0.270826281912
 2506.44 0.264408768773
 2507.04 0.169078520967
 2507.65 0.149673920247
 2508.24 0.845997695965
 2508.84 0.631461166842
 2509.44 1.06432184166
 2510.04 0.734006084674
 2510.65 0.793210456694
 2511.24 0.528195091075
 2511.84 0.213603699447
 2512.44 0.507938382819
 2513.04 0.428740057626
 2513.65 0.715061471769
 2514.24 0.288211894009
 2514.84 0.349654011175
 2515.44 0.503059392773
 2516.04 0.607918450944
 2516.65 0.330479451912
 2517.24 0.25310033082
 2517.84 0.260401175256
 2518.44 0.304020500122
 2519.04 0.379692220367
 2519.65 0.287603997493
 2520.24 0.18157442867
 2520.84 0.557490460045
 2521.44 0.25477376592
 2522.04 0.154773299328
 2522.65 0.254152381375
 2523.24 0.346417961551
 2523.84 0.265763467916
 2524.44 0.407748592456
 2525.04 0.193061697942
 2525.65 0.133032875981
 2526.24 0.0800448536616
 2526.84 0.119596491158
 2527.44 0.24371413538
 2528.04 0.189130277723
 2528.65 0.308678863389
 2529.24 0.329478072608
 2529.84 0.0897912873022
 2530.44 0.0922723004178
 2531.04 0.258856359862
 2531.65 0.519877588296
 2532.24 0.590740120243
 2532.84 1.01502735254
 2533.44 0.549228304156
 2534.04 0.622701269332
 2534.65 0.363832578461
 2535.24 0.250438116867
 2535.84 0.556161120302
 2536.44 0.126989477389
 2537.04 0.162158289423
 2537.65 0.111902409601
 2538.24 0.681459823101
 2538.84 0.344706836043
 2539.44 0.0757670636639
 2540.04 0.271112874831
 2540.65 0.357860820174
 2541.24 0.334111203272
 2541.84 0.246156625982
 2542.44 0.47070371482
 2543.04 0.150010265138
 2543.65 0.197253670145
 2544.24 0.130741416455
 2544.84 0.428079635453
 2545.44 0.795124013612
 2546.04 0.292976449763
 2546.65 0.248767090909
 2547.24 0.443770383756
 2547.84 0.827925446417
 2548.44 0.61576407869
 2549.04 0.225012655721
 2549.65 0.0814166703996
 2550.24 0.119366465551
 2550.84 0.231520527573
 2551.44 0.224993541074
 2552.04 0.395725447366
 2552.65 0.610537569767
 2553.24 0.323080878688
 2553.84 0.379962931961
 2554.44 0.308343485325
 2555.04 1.1075722982
 2555.65 0.494447150368
 2556.24 0.364677553666
 2556.84 0.379700747465
 2557.44 0.305701384547
 2558.04 0.148149186327
 2558.65 0.477862990407
 2559.24 0.897496487525
 2559.84 0.870431858168
 2560.44 0.332348724978
 2561.04 0.302653152978
 2561.65 0.528849585487
 2562.24 0.456970109905
 2562.84 0.21983131823
 2563.44 0.258133506017
 2564.04 0.214149386184
 2564.65 0.229189523232
 2565.24 0.805113651823
 2565.84 0.584149148808
 2566.44 0.872886711478
 2567.04 0.392922346097
 2567.65 0.257658350111
 2568.24 0.875806022197
 2568.84 0.497564644798
 2569.44 0.28176477377
 2570.04 0.72647313833
 2570.65 1.00862936614
 2571.24 1.11635907668
 2571.84 0.250396036113
 2572.44 0.461941820257
 2573.04 0.783306469856
 2573.65 0.270124619016
 2574.24 0.309651681669
 2574.84 0.900244622295
 2575.44 0.711027932417
 2576.04 0.55915695301
 2576.65 0.189216214389
 2577.24 0.412351386938
 2577.84 0.403735182128
 2578.44 0.590033480565
 2579.04 0.438144274089
 2579.65 0.742688953008
 2580.24 0.464738201285
 2580.84 0.75814810659
 2581.44 0.778007369652
 2582.04 0.872504798915
 2582.65 0.971970768606
 2583.24 0.193734831513
 2583.84 0.292239283707
 2584.44 0.73024351051
 2585.04 0.404228993042
 2585.65 0.759859866084
 2586.24 0.324330970306
 2586.84 0.188238847267
 2587.44 0.787878896457
 2588.04 0.487177117602
 2588.65 0.424426708994
 2589.24 0.476324435614
 2589.84 0.680169727029
 2590.44 0.687629194512
 2591.04 0.651432645248
 2591.65 0.662625206593
 2592.24 0.359062507038
 2592.84 0.386784356943
 2593.44 0.581321575718
 2594.04 0.590978054813
 2594.65 0.323256682727
 2595.24 0.315789417229
 2595.84 0.650838220914
 2596.44 0.810831372322
 2597.04 0.885941476957
 2597.65 0.832028343728
 2598.24 0.700825021653
 2598.84 0.174457534981
 2599.44 0.151387993786
 2600.04 0.0867629945621
 2600.65 0.193325831941
 2601.24 0.396818310705
 2601.84 0.723841339807
 2602.44 0.674288311604
 2603.04 1.13864872123
 2603.65 0.902244654767
 2604.24 0.884877333138
 2604.84 0.535448133043
 2605.44 0.703411046459
 2606.04 0.177159975282
 2606.65 0.25910280568
 2607.24 0.278320047984
 2607.84 0.100951816555
 2608.44 0.340893384582
 2609.04 0.813406492586
 2609.65 0.966763089038
 2610.24 0.457715929856
 2610.84 0.442753059729
 2611.44 0.374159496691
 2612.04 0.386295491111
 2612.65 0.119986090789
 2613.24 0.419762196073
 2613.84 0.528859665849
 2614.44 0.136561287787
 2615.04 0.166570127624
 2615.65 0.464307186584
 2616.24 1.00844468631
 2616.84 0.823874218883
 2617.44 0.724181599556
 2618.04 0.552499222955
 2618.65 0.155007144694
 2619.24 0.590285996789
 2619.84 0.288908833717
 2620.44 0.584315823464
 2621.04 0.17068846247
 2621.65 0.696471066283
 2622.24 0.470468189393
 2622.84 0.877677609309
 2623.44 1.24432501776
 2624.04 0.652324091553
 2624.65 0.511017647953
 2625.24 1.15566728771
 2625.84 0.686015322302
 2626.44 0.159978110114
 2627.04 0.738567987124
 2627.65 0.7390507667
 2628.24 0.931805663451
 2628.84 0.393992924863
 2629.44 0.411862838099
 2630.04 0.861766741415
 2630.65 0.502561112264
 2631.24 0.509310896941
 2631.84 0.0852915867057
 2632.44 0.214331783668
 2633.04 0.36978442962
 2633.65 0.513062471465
 2634.24 0.561840357912
 2634.84 1.21810923092
 2635.44 1.11365741301
 2636.04 1.08631997991
 2636.65 0.640377151459
 2637.24 0.98985554879
 2637.84 0.858526444091
 2638.44 0.413967795088
 2639.04 0.784038595732
 2639.65 1.19607013724
 2640.24 1.29619792387
 2640.84 1.23752514827
 2641.44 1.35091932457
 2642.04 0.844495405114
 2642.65 0.427715632967
