# lambda	flux
 2284.44 0.0361336837949
 2285.04 0.255478045209
 2285.65 0.205809943069
 2286.24 0.383127015387
 2286.84 0.0825210075816
 2287.44 0.333227606438
 2288.04 0.0294991481115
 2288.65 0.355661481337
 2289.24 0.128802103511
 2289.84 0.0915890897716
 2290.44 0.212746070471
 2291.04 0.311721991433
 2291.65 0.0921182747581
 2292.24 0.0977951845056
 2292.84 0.220066771941
 2293.44 0.383193969521
 2294.04 0.13870753195
 2294.65 0.0920130516543
 2295.24 0.113007559878
 2295.84 0.281045603261
 2296.44 0.15043778443
 2297.04 0.156122997197
 2297.65 0.0317816319283
 2298.24 0.0718461218544
 2298.84 0.0861919947195
 2299.44 0.0775209705686
 2300.04 0.106274090922
 2300.65 0.148755127512
 2301.24 0.0438277745455
 2301.84 0.314389498328
 2302.44 0.341500181353
 2303.04 0.16274497898
 2303.65 0.0468188084405
 2304.24 0.0440881051167
 2304.84 0.182308143836
 2305.44 0.320844713085
 2306.04 0.325100363805
 2306.65 0.270789990566
 2307.24 0.417872442448
 2307.84 0.0879163065905
 2308.44 0.0943102203324
 2309.04 0.345743819195
 2309.65 0.190640945084
 2310.24 0.441105232688
 2310.84 0.443052850142
 2311.44 0.243320761379
 2312.04 0.0562817404197
 2312.65 0.280829518655
 2313.24 0.0674822595317
 2313.84 0.0416840571473
 2314.44 0.136337064099
 2315.04 0.330791700785
 2315.65 0.083405676624
 2316.24 0.361451306259
 2316.84 0.0794944834317
 2317.44 0.207778553617
 2318.04 0.0958181531645
 2318.65 0.424927653403
 2319.24 0.04176734865
 2319.84 0.130768785521
 2320.44 0.185273676126
 2321.04 0.168807979126
 2321.65 0.22904822449
 2322.24 0.0782298482038
 2322.84 0.356247197519
 2323.44 0.500283942921
 2324.04 0.236174217212
 2324.65 0.303429365611
 2325.24 0.120049624385
 2325.84 0.287849633159
 2326.44 0.0425217456748
 2327.04 0.0634573488345
 2327.65 0.149144898326
 2328.24 0.0415096753395
 2328.84 0.224196743803
 2329.44 0.192159160999
 2330.04 0.194350922553
 2330.65 0.118017960943
 2331.24 0.224744154212
 2331.84 0.0472409190737
 2332.44 0.0947931645678
 2333.04 0.0823949827645
 2333.65 0.0283474483
 2334.24 0.127635234863
 2334.84 0.0868854440493
 2335.44 0.172499098141
 2336.04 0.142614323364
 2336.65 0.207437040422
 2337.24 0.0513296702732
 2337.84 0.178030086741
 2338.44 0.0280991342883
 2339.04 0.07017331373
 2339.65 0.278076773318
 2340.24 0.110117638062
 2340.84 0.131804601903
 2341.44 0.130911350129
 2342.04 0.175941582949
 2342.65 0.111103400781
 2343.24 0.0992036136008
 2343.84 0.0380918125175
 2344.44 0.0149199957355
 2345.04 0.0240483981095
 2345.65 0.066115301368
 2346.24 0.0467669918585
 2346.84 0.109403909638
 2347.44 0.121010360273
 2348.04 0.0621465022988
 2348.65 0.0137381680356
 2349.24 0.0195516598746
 2349.84 0.137052433989
 2350.44 0.229611107369
 2351.04 0.155536206333
 2351.65 0.0731842770796
 2352.24 0.14550954498
 2352.84 0.215047331773
 2353.44 0.158102457613
 2354.04 0.07181779737
 2354.65 0.297963446773
 2355.24 0.100709235131
 2355.84 0.0228745937173
 2356.44 0.162414035941
 2357.04 0.102431883454
 2357.65 0.137286582078
 2358.24 0.313315876709
 2358.84 0.159134328588
 2359.44 0.0717174397766
 2360.04 0.0394397797327
 2360.65 0.0281896909329
 2361.24 0.0296004294894
 2361.84 0.164015134833
 2362.44 0.027792483837
 2363.04 0.189409610263
 2363.65 0.446215034439
 2364.24 0.0824601482166
 2364.84 0.0767517193834
 2365.44 0.0341237679336
 2366.04 0.12270166617
 2366.65 0.0847734812834
 2367.24 0.0661732016783
 2367.84 0.0639954845937
 2368.44 0.275419866023
 2369.04 0.120900786917
 2369.65 0.108801329788
 2370.24 0.238117918703
 2370.84 0.181773511833
 2371.44 0.151934580322
 2372.04 0.295344462488
 2372.65 0.176210798045
 2373.24 0.0940002335837
 2373.84 0.115618454608
 2374.44 0.0271316963622
 2375.04 0.131673976565
 2375.65 0.107725926848
 2376.24 0.0596093925562
 2376.84 0.148276069796
 2377.44 0.344751461169
 2378.04 0.353742100038
 2378.65 0.157302600085
 2379.24 0.077847033376
 2379.84 0.0471287767871
 2380.44 0.102455099521
 2381.04 0.0829816779371
 2381.65 0.0302190964391
 2382.24 0.0331194227923
 2382.84 0.0119323193004
 2383.44 0.0352559339353
 2384.04 0.0259739183431
 2384.65 0.0694307823676
 2385.24 0.0749952627559
 2385.84 0.0764959304461
 2386.44 0.251309752852
 2387.04 0.0886458608048
 2387.65 0.211613547469
 2388.24 0.0402807843154
 2388.84 0.0666369120577
 2389.44 0.0157212794245
 2390.04 0.0695726476968
 2390.65 0.0597686588939
 2391.24 0.141762866399
 2391.84 0.123799387155
 2392.44 0.1426844721
 2393.04 0.258154296773
 2393.65 0.174370560419
 2394.24 0.161163798502
 2394.84 0.0742585538122
 2395.44 0.0579998397478
 2396.04 0.0203114652712
 2396.65 0.0259584035479
 2397.24 0.0406750930834
 2397.84 0.0809654648835
 2398.44 0.118827740874
 2399.04 0.136529049338
 2399.65 0.0459587577031
 2400.24 0.0431344466695
 2400.84 0.062590463564
 2401.44 0.180468951449
 2402.04 0.157775533588
 2402.65 0.0975822135322
 2403.24 0.0330646029905
 2403.84 0.255231545643
 2404.44 0.153991712245
 2405.04 0.0224166542307
 2405.65 0.0175477817363
 2406.24 0.0576366820239
 2406.84 0.0584288033164
 2407.44 0.019450788863
 2408.04 0.0360932028953
 2408.65 0.1190231489
 2409.24 0.0738342901354
 2409.84 0.176360973754
 2410.44 0.110899005178
 2411.04 0.0318243615623
 2411.65 0.0252230029922
 2412.24 0.050196801312
 2412.84 0.0876423363963
 2413.44 0.0782110707195
 2414.04 0.0346801401559
 2414.65 0.0811046508695
 2415.24 0.165899184135
 2415.84 0.119262986913
 2416.44 0.377452019456
 2417.04 0.0641974805654
 2417.65 0.103303317719
 2418.24 0.0905258027622
 2418.84 0.0743985494899
 2419.44 0.111867668682
 2420.04 0.102801522391
 2420.65 0.172108414583
 2421.24 0.182813391395
 2421.84 0.145743545852
 2422.44 0.470332802876
 2423.04 0.653106725486
 2423.65 0.0737662245151
 2424.24 0.161590579583
 2424.84 0.032229733662
 2425.44 0.170001935638
 2426.04 0.117278344471
 2426.65 0.200227943899
 2427.24 0.453358516499
 2427.84 0.159929857946
 2428.44 0.134120776251
 2429.04 0.0693027922081
 2429.65 0.0680970878071
 2430.24 0.0949801297191
 2430.84 0.0792071091611
 2431.44 0.593939822028
 2432.04 0.227734095023
 2432.65 0.444912638139
 2433.24 0.0685380752959
 2433.84 0.0666124961756
 2434.44 0.215333844826
 2435.04 0.11288302931
 2435.65 0.0351112199638
 2436.24 0.279531303309
 2436.84 0.474557449769
 2437.44 0.267214716336
 2438.04 0.115173374496
 2438.65 0.0991046840089
 2439.24 0.0973450916667
 2439.84 0.0425359741645
 2440.44 0.0988955038644
 2441.04 0.15195816443
 2441.65 0.344084069187
 2442.24 0.20729833289
 2442.84 0.483231072294
 2443.44 0.16718758013
 2444.04 0.266253980448
 2444.65 0.137533508573
 2445.24 0.119387304017
 2445.84 0.0884470226303
 2446.44 0.0617415387253
 2447.04 0.115724796558
 2447.65 0.351644851577
 2448.24 0.129668959338
 2448.84 0.260523689942
 2449.44 0.623408886416
 2450.04 0.319684204197
 2450.65 0.0496297190781
 2451.24 0.32062050212
 2451.84 0.0724012758588
