# lambda	flux
 7020.84 413311.0
 7021.44 387763.0
 7022.04 379298.0
 7022.65 437245.0
 7023.25 441436.0
 7023.84 416370.0
 7024.44 403197.0
 7025.04 400724.0
 7025.65 433017.0
 7026.25 432515.0
 7026.84 430809.0
 7027.44 429591.0
 7028.04 457503.0
 7028.65 471303.0
 7029.25 509512.0
 7029.84 474544.0
 7030.44 471914.0
 7031.04 465719.0
 7031.65 483953.0
 7032.25 485603.0
 7032.84 444579.0
 7033.44 458180.0
 7034.04 467340.0
 7034.65 457182.0
 7035.25 446737.0
 7035.84 446503.0
 7036.44 433124.0
 7037.04 400536.0
 7037.65 410566.0
 7038.25 469705.0
 7038.84 483517.0
 7039.44 497277.0
 7040.04 509965.0
 7040.65 478545.0
 7041.25 506568.0
 7041.84 561470.0
 7042.44 565853.0
 7043.04 533165.0
 7043.65 537155.0
 7044.25 538431.0
 7044.84 552548.0
 7045.44 579004.0
 7046.04 552867.0
 7046.65 536859.0
 7047.25 570211.0
 7047.84 579212.0
 7048.44 566913.0
 7049.04 577911.0
 7049.65 586496.0
 7050.25 603839.0
 7050.84 593760.0
 7051.44 557761.0
 7052.04 545215.0
 7052.65 573011.0
 7053.25 602967.0
 7053.84 591123.0
 7054.44 559848.0
 7055.04 537671.0
 7055.65 448332.0
 7056.25 253191.0
 7056.84 173154.0
 7057.44 197344.0
 7058.04 248224.0
 7058.65 274922.0
 7059.25 278920.0
 7059.84 321379.0
 7060.44 324617.0
 7061.04 279835.0
 7061.65 250560.0
 7062.25 248723.0
 7062.84 261110.0
 7063.44 247720.0
 7064.04 251386.0
 7064.65 274920.0
 7065.25 278361.0
 7065.84 289660.0
 7066.44 269825.0
 7067.04 233384.0
 7067.65 242126.0
 7068.25 286364.0
 7068.84 307569.0
 7069.44 306894.0
 7070.04 278934.0
 7070.65 256272.0
 7071.25 287915.0
 7071.84 292374.0
 7072.44 292141.0
 7073.04 324124.0
 7073.65 355512.0
 7074.25 337866.0
 7074.84 313570.0
 7075.44 297629.0
 7076.04 271120.0
 7076.65 275504.0
 7077.25 281472.0
 7077.84 317991.0
 7078.44 336445.0
 7079.04 364029.0
 7079.65 348613.0
 7080.25 329179.0
 7080.84 306507.0
 7081.44 336616.0
 7082.04 339659.0
 7082.65 357859.0
 7083.25 364058.0
 7083.84 409739.0
 7084.44 382028.0
 7085.04 361290.0
 7085.65 328142.0
 7086.25 319142.0
 7086.84 320884.0
 7087.44 305269.0
 7088.04 329820.0
 7088.65 305631.0
 7089.25 242805.0
 7089.84 169473.0
 7090.44 158255.0
 7091.04 174484.0
 7091.65 195197.0
 7092.25 210725.0
 7092.84 218550.0
 7093.44 220864.0
 7094.04 236380.0
 7094.65 215460.0
 7095.25 192894.0
 7095.84 207791.0
 7096.44 196103.0
 7097.04 201123.0
 7097.65 208343.0
 7098.25 199652.0
 7098.84 227506.0
 7099.44 219217.0
 7100.04 208744.0
 7100.65 216215.0
 7101.25 203224.0
 7101.84 210195.0
 7102.44 205427.0
 7103.04 199813.0
 7103.65 234981.0
 7104.25 237976.0
 7104.84 225141.0
 7105.44 241748.0
 7106.04 213480.0
 7106.65 208079.0
 7107.25 249715.0
 7107.84 235356.0
 7108.44 240842.0
 7109.04 284170.0
 7109.65 253964.0
 7110.25 261226.0
 7110.84 300158.0
 7111.44 258881.0
 7112.04 232931.0
 7112.65 227275.0
 7113.25 233908.0
 7113.84 229541.0
 7114.44 241830.0
 7115.04 237322.0
 7115.65 231590.0
 7116.25 245891.0
 7116.84 226816.0
 7117.44 227523.0
 7118.04 269302.0
 7118.65 304802.0
 7119.25 296391.0
 7119.84 309285.0
 7120.44 276160.0
 7121.04 241952.0
 7121.65 245159.0
 7122.25 300813.0
 7122.84 302509.0
 7123.44 287743.0
 7124.04 265384.0
 7124.65 265049.0
 7125.25 277094.0
 7125.84 274301.0
 7126.44 281760.0
 7127.04 205898.0
 7127.65 145224.0
 7128.25 142302.0
 7128.84 156245.0
 7129.44 172761.0
 7130.04 185789.0
 7130.65 194650.0
 7131.25 189084.0
 7131.84 200788.0
 7132.44 193154.0
 7133.04 169200.0
 7133.65 159152.0
 7134.25 161271.0
 7134.84 170238.0
 7135.44 170482.0
 7136.04 170809.0
 7136.65 179704.0
 7137.25 173407.0
 7137.84 171282.0
 7138.44 177156.0
 7139.04 183185.0
 7139.65 174145.0
 7140.25 162100.0
 7140.84 169926.0
 7141.44 189290.0
 7142.04 178896.0
 7142.65 182019.0
 7143.25 202594.0
 7143.84 202862.0
 7144.44 194397.0
 7145.04 209139.0
 7145.65 216510.0
 7146.25 224116.0
 7146.84 196639.0
 7147.44 190553.0
 7148.04 205420.0
 7148.65 211838.0
 7149.25 197207.0
 7149.84 194082.0
 7150.44 193850.0
 7151.04 200928.0
 7151.65 203640.0
 7152.25 195874.0
 7152.84 191238.0
 7153.44 199065.0
 7154.04 189418.0
 7154.65 191690.0
 7155.25 220699.0
 7155.84 243430.0
 7156.44 243820.0
 7157.04 249706.0
 7157.65 240706.0
 7158.25 242874.0
 7158.84 233913.0
 7159.44 250641.0
 7160.04 217520.0
 7160.65 198902.0
 7161.25 185448.0
 7161.84 193984.0
 7162.44 200738.0
 7163.04 229415.0
 7163.65 232065.0
 7164.25 225127.0
 7164.84 225492.0
 7165.44 239055.0
 7166.04 230097.0
 7166.65 222689.0
 7167.25 216615.0
 7167.84 211724.0
 7168.44 238091.0
 7169.04 236114.0
 7169.65 247634.0
 7170.25 254309.0
 7170.84 215698.0
 7171.44 195072.0
 7172.04 214569.0
 7172.65 247946.0
 7173.25 216163.0
 7173.84 218003.0
 7174.44 235282.0
 7175.04 239063.0
 7175.65 232670.0
 7176.25 217424.0
 7176.84 249016.0
 7177.44 263351.0
 7178.04 230941.0
 7178.65 238282.0
 7179.25 230361.0
 7179.84 209932.0
 7180.44 227403.0
 7181.04 240451.0
 7181.65 229372.0
 7182.25 250419.0
 7182.84 239003.0
 7183.44 252107.0
 7184.04 289350.0
 7184.65 264333.0
 7185.25 246203.0
 7185.84 279781.0
 7186.44 301972.0
 7187.04 309379.0
 7187.65 268461.0
 7188.25 248098.0
 7188.84 261571.0
 7189.44 292869.0
 7190.04 289181.0
 7190.65 271062.0
 7191.25 258554.0
 7191.84 281872.0
 7192.44 319063.0
 7193.04 305518.0
 7193.65 269204.0
 7194.25 272114.0
 7194.84 275333.0
 7195.44 256246.0
 7196.04 285915.0
 7196.65 315120.0
 7197.25 270950.0
 7197.84 267988.0
 7198.44 290158.0
 7199.04 238201.0
 7199.65 205373.0
 7200.25 216458.0
 7200.84 243317.0
 7201.44 250406.0
 7202.04 261319.0
 7202.65 282778.0
 7203.25 260632.0
 7203.84 212940.0
 7204.44 225900.0
 7205.04 244446.0
 7205.65 239177.0
 7206.25 257621.0
 7206.84 286515.0
 7207.44 278134.0
 7208.04 248272.0
 7208.65 253367.0
 7209.25 254076.0
 7209.84 219955.0
 7210.44 218136.0
 7211.04 224708.0
 7211.65 216974.0
 7212.25 226541.0
 7212.84 253984.0
 7213.44 296995.0
 7214.04 298586.0
 7214.65 280001.0
 7215.25 277173.0
 7215.84 265116.0
 7216.44 256309.0
 7217.04 274517.0
 7217.65 280226.0
 7218.25 261884.0
 7218.84 254679.0
 7219.44 272463.0
 7220.04 295206.0
 7220.65 283846.0
 7221.25 264767.0
 7221.84 265740.0
 7222.44 278704.0
 7223.04 299497.0
 7223.65 290307.0
 7224.25 280836.0
 7224.84 260847.0
 7225.44 237955.0
 7226.04 269536.0
 7226.65 322146.0
 7227.25 305883.0
 7227.84 264553.0
 7228.44 275050.0
 7229.04 294595.0
 7229.65 309976.0
 7230.25 313488.0
 7230.84 316199.0
 7231.44 315444.0
 7232.04 322483.0
 7232.65 312558.0
 7233.25 305048.0
 7233.84 330322.0
 7234.44 343441.0
 7235.04 300451.0
 7235.65 274395.0
 7236.25 298993.0
 7236.84 335096.0
 7237.44 341497.0
 7238.04 302301.0
 7238.65 321375.0
 7239.25 340312.0
 7239.84 315364.0
 7240.44 298646.0
 7241.04 313492.0
 7241.65 321430.0
 7242.25 307375.0
 7242.84 331183.0
 7243.44 346925.0
 7244.04 362201.0
 7244.65 344101.0
 7245.25 338930.0
 7245.84 328842.0
 7246.44 319814.0
 7247.04 321648.0
 7247.65 362890.0
 7248.25 360232.0
 7248.84 348178.0
 7249.44 353314.0
 7250.04 384518.0
 7250.65 396852.0
 7251.25 392647.0
 7251.84 403347.0
 7252.44 376418.0
 7253.04 344573.0
 7253.65 309048.0
 7254.25 323717.0
 7254.84 377413.0
 7255.44 367650.0
 7256.04 327833.0
 7256.65 358496.0
 7257.25 433449.0
 7257.84 443987.0
 7258.44 424702.0
 7259.04 387830.0
 7259.65 351167.0
 7260.25 402997.0
 7260.84 433858.0
 7261.44 432898.0
 7262.04 425435.0
 7262.65 381555.0
 7263.25 373971.0
 7263.84 384658.0
 7264.44 433164.0
 7265.04 400031.0
 7265.65 370249.0
 7266.25 435592.0
 7266.84 453384.0
 7267.44 433468.0
 7268.04 409293.0
 7268.65 384565.0
 7269.25 444499.0
 7269.84 499034.0
 7270.44 492322.0
 7271.04 449122.0
 7271.65 407173.0
 7272.25 378483.0
 7272.84 354838.0
 7273.44 366687.0
 7274.04 387935.0
 7274.65 420142.0
 7275.25 426001.0
 7275.84 441480.0
 7276.44 441369.0
 7277.04 409476.0
 7277.65 422552.0
 7278.25 447604.0
 7278.84 424019.0
 7279.44 405638.0
 7280.04 423320.0
 7280.65 446182.0
 7281.25 457274.0
 7281.84 432081.0
 7282.44 421162.0
 7283.04 387029.0
 7283.65 381597.0
 7284.25 446471.0
 7284.84 488294.0
 7285.44 486947.0
 7286.04 454821.0
 7286.65 437324.0
 7287.25 447616.0
 7287.84 469999.0
 7288.44 489477.0
 7289.04 480511.0
 7289.65 436887.0
 7290.25 411210.0
 7290.84 445090.0
 7291.44 504458.0
 7292.04 507245.0
 7292.65 445631.0
 7293.25 389355.0
 7293.84 413261.0
 7294.44 459377.0
 7295.04 463919.0
 7295.65 464230.0
 7296.25 456951.0
 7296.84 471578.0
 7297.44 476771.0
 7298.04 514961.0
 7298.65 522517.0
 7299.25 489095.0
 7299.84 475344.0
 7300.44 485688.0
 7301.04 481269.0
 7301.65 472513.0
 7302.25 499732.0
 7302.84 506276.0
 7303.44 516088.0
 7304.04 518983.0
 7304.65 489012.0
 7305.25 483944.0
 7305.84 516878.0
 7306.44 512198.0
 7307.04 496914.0
 7307.65 504981.0
 7308.25 510844.0
 7308.84 511665.0
 7309.44 473504.0
 7310.04 418316.0
 7310.65 466529.0
 7311.25 518429.0
 7311.84 519732.0
 7312.44 489456.0
 7313.04 486648.0
 7313.65 515331.0
 7314.25 519410.0
 7314.84 512569.0
 7315.44 528327.0
 7316.04 544657.0
 7316.65 541446.0
 7317.25 533556.0
 7317.84 508175.0
 7318.44 518971.0
 7319.04 541803.0
 7319.65 515291.0
 7320.25 476613.0
 7320.84 488491.0
 7321.44 559647.0
 7322.04 570224.0
 7322.65 562317.0
 7323.25 528889.0
 7323.84 514582.0
 7324.44 517979.0
 7325.04 541352.0
 7325.65 553203.0
 7326.25 542090.0
 7326.84 536272.0
 7327.44 458035.0
 7328.04 341834.0
 7328.65 394916.0
 7329.25 511364.0
 7329.84 545089.0
 7330.44 549105.0
 7331.04 542354.0
 7331.65 531884.0
 7332.25 559743.0
 7332.84 538482.0
 7333.44 525391.0
 7334.04 522557.0
 7334.65 536388.0
 7335.25 562970.0
 7335.84 609163.0
 7336.44 607096.0
 7337.04 557916.0
 7337.65 538420.0
 7338.25 608987.0
 7338.84 628200.0
 7339.44 605752.0
 7340.04 569540.0
 7340.65 531412.0
 7341.25 537591.0
 7341.84 597779.0
 7342.44 602784.0
 7343.04 574826.0
 7343.65 585459.0
 7344.25 590958.0
 7344.84 574595.0
 7345.44 557490.0
 7346.04 506142.0
 7346.65 477634.0
 7347.25 560488.0
 7347.84 608894.0
 7348.44 601804.0
 7349.04 581426.0
 7349.65 586180.0
 7350.25 587569.0
 7350.84 576861.0
 7351.44 587806.0
 7352.04 592389.0
 7352.65 584240.0
 7353.25 596484.0
 7353.84 582654.0
 7354.44 578377.0
 7355.04 576443.0
 7355.65 585154.0
 7356.25 592668.0
 7356.84 609833.0
 7357.44 552433.0
 7358.04 471313.0
 7358.65 504702.0
 7359.25 503061.0
 7359.84 473789.0
 7360.44 548977.0
 7361.04 607398.0
 7361.65 621601.0
 7362.25 600836.0
 7362.84 574995.0
 7363.44 570921.0
 7364.04 560695.0
 7364.65 562055.0
 7365.25 565782.0
 7365.84 504188.0
 7366.44 522307.0
 7367.04 622613.0
 7367.65 641860.0
 7368.25 606048.0
 7368.84 602350.0
 7369.44 616962.0
 7370.04 618232.0
 7370.65 608881.0
 7371.25 623479.0
 7371.84 647648.0
 7372.44 630647.0
 7373.04 632970.0
 7373.65 641939.0
 7374.25 638777.0
 7374.84 635905.0
 7375.44 639442.0
 7376.04 614554.0
 7376.65 599397.0
 7377.25 621014.0
 7377.84 636156.0
 7378.44 646352.0
 7379.04 632975.0
 7379.65 623788.0
 7380.25 630935.0
 7380.84 640145.0
 7381.44 640399.0
 7382.04 652427.0
 7382.65 640677.0
 7383.25 620142.0
 7383.84 621766.0
 7384.44 616061.0
 7385.04 638582.0
 7385.65 658995.0
 7386.25 660525.0
 7386.84 653279.0
 7387.44 627054.0
 7388.04 616144.0
 7388.65 605234.0
 7389.25 619017.0
 7389.84 649032.0
 7390.44 645613.0
 7391.04 622802.0
 7391.65 612478.0
 7392.25 634398.0
 7392.84 623502.0
 7393.44 608437.0
 7394.04 637798.0
 7394.65 657239.0
 7395.25 632372.0
 7395.84 621870.0
 7396.44 659996.0
 7397.04 670243.0
 7397.65 663644.0
 7398.25 671919.0
 7398.84 671058.0
 7399.44 669315.0
 7400.04 679312.0
 7400.65 669932.0
 7401.25 628397.0
 7401.84 536975.0
 7402.44 517292.0
 7403.04 597431.0
 7403.65 642373.0
 7404.25 662510.0
 7404.84 666054.0
 7405.44 664020.0
 7406.04 668785.0
 7406.65 671864.0
 7407.25 665324.0
 7407.84 667595.0
 7408.44 665503.0
 7409.04 661865.0
 7409.65 645799.0
 7410.25 615408.0
 7410.84 632883.0
 7411.44 660642.0
 7412.04 672599.0
 7412.65 642359.0
 7413.25 620173.0
 7413.84 643729.0
 7414.44 659881.0
 7415.04 668451.0
 7415.65 659954.0
 7416.25 625449.0
 7416.84 624013.0
 7417.44 665174.0
 7418.04 680888.0
 7418.65 659654.0
 7419.25 633373.0
 7419.84 654048.0
 7420.44 656197.0
 7421.04 640964.0
 7421.65 655595.0
 7422.25 673288.0
 7422.84 673203.0
 7423.44 661049.0
 7424.04 633645.0
 7424.65 613610.0
 7425.25 625394.0
 7425.84 674573.0
 7426.44 693478.0
 7427.04 677980.0
 7427.65 655655.0
 7428.25 642532.0
 7428.84 651997.0
 7429.44 675055.0
 7430.04 691895.0
 7430.65 693934.0
 7431.25 684481.0
 7431.84 681287.0
 7432.44 665870.0
 7433.04 663922.0
 7433.65 672020.0
 7434.25 681306.0
 7434.84 669717.0
 7435.44 663298.0
 7436.04 660771.0
 7436.65 672825.0
 7437.25 684663.0
 7437.84 681183.0
 7438.44 688416.0
 7439.04 696378.0
 7439.65 697695.0
 7440.25 692520.0
 7440.84 694749.0
 7441.44 691758.0
 7442.04 657512.0
 7442.65 599935.0
 7443.25 624863.0
 7443.84 682216.0
 7444.44 692524.0
 7445.04 692882.0
 7445.65 685215.0
 7446.25 687763.0
 7446.84 682755.0
 7447.44 622022.0
 7448.04 590757.0
 7448.65 640847.0
 7449.25 663069.0
 7449.84 681839.0
 7450.44 697992.0
 7451.04 676920.0
 7451.65 668069.0
 7452.25 679518.0
 7452.84 676257.0
 7453.44 679222.0
 7454.04 691320.0
 7454.65 682441.0
 7455.25 684166.0
 7455.84 697073.0
 7456.44 694320.0
 7457.04 687736.0
 7457.65 682558.0
 7458.25 684054.0
 7458.84 696632.0
 7459.44 706024.0
 7460.04 710412.0
 7460.65 710317.0
 7461.25 700697.0
 7461.84 685172.0
 7462.44 684898.0
 7463.04 661574.0
 7463.65 586406.0
 7464.25 515811.0
 7464.84 581115.0
 7465.44 673418.0
 7466.04 690053.0
 7466.65 680147.0
 7467.25 681161.0
 7467.84 681081.0
 7468.44 641399.0
 7469.04 653787.0
 7469.65 699190.0
 7470.25 709344.0
 7470.84 686031.0
 7471.44 685165.0
 7472.04 707858.0
 7472.65 712894.0
 7473.25 689043.0
 7473.84 682038.0
 7474.44 701273.0
 7475.04 712729.0
 7475.65 711850.0
 7476.25 701829.0
 7476.84 677401.0
 7477.44 683063.0
 7478.04 698004.0
 7478.65 699827.0
 7479.25 703139.0
 7479.84 705878.0
 7480.44 708326.0
 7481.04 704068.0
 7481.65 708363.0
 7482.25 703803.0
 7482.84 687360.0
 7483.44 675199.0
 7484.04 688439.0
 7484.65 708214.0
 7485.25 714400.0
 7485.84 712295.0
 7486.44 699179.0
 7487.04 699478.0
 7487.65 707750.0
 7488.25 702964.0
 7488.84 694500.0
 7489.44 675849.0
 7490.04 668732.0
 7490.65 685100.0
 7491.25 642990.0
 7491.84 613071.0
 7492.44 654659.0
 7493.04 670424.0
 7493.65 662279.0
 7494.25 680744.0
 7494.84 693553.0
 7495.44 698991.0
 7496.04 683091.0
 7496.65 620018.0
 7497.25 569815.0
 7497.84 614625.0
 7498.44 665072.0
 7499.04 696439.0
 7499.65 705401.0
 7500.25 711234.0
 7500.84 703572.0
 7501.44 701366.0
 7502.04 704321.0
 7502.65 693201.0
 7503.25 693690.0
 7503.84 696608.0
 7504.44 681633.0
 7505.04 684539.0
 7505.65 712358.0
 7506.25 719994.0
 7506.84 706796.0
 7507.44 672874.0
 7508.04 657059.0
 7508.65 679152.0
 7509.25 692851.0
 7509.84 702183.0
 7510.44 711976.0
 7511.04 712555.0
 7511.65 707211.0
 7512.25 679598.0
 7512.84 607679.0
 7513.44 619214.0
 7514.04 664050.0
 7514.65 685267.0
 7515.25 703112.0
 7515.84 714945.0
 7516.44 720515.0
 7517.04 717765.0
 7517.65 717653.0
 7518.25 711392.0
 7518.84 709137.0
 7519.44 718457.0
 7520.04 720249.0
 7520.65 708747.0
 7521.25 697289.0
 7521.84 699475.0
 7522.44 713099.0
 7523.04 720940.0
 7523.65 719646.0
 7524.25 696976.0
 7524.84 685143.0
 7525.44 709960.0
 7526.04 721963.0
 7526.65 698430.0
 7527.25 675825.0
 7527.84 696605.0
 7528.44 713951.0
 7529.04 712874.0
 7529.65 698762.0
 7530.25 680624.0
 7530.84 682328.0
 7531.44 703228.0
 7532.04 705860.0
 7532.65 688952.0
 7533.25 666890.0
 7533.84 685630.0
 7534.44 708640.0
 7535.04 705015.0
 7535.65 685620.0
 7536.25 695626.0
 7536.84 715495.0
 7537.44 717869.0
 7538.04 714674.0
 7538.65 706269.0
 7539.25 701626.0
 7539.84 716136.0
 7540.44 727383.0
 7541.04 724530.0
 7541.65 714270.0
 7542.25 707394.0
 7542.84 705782.0
 7543.44 708995.0
 7544.04 720858.0
 7544.65 717833.0
 7545.25 714107.0
 7545.84 721196.0
 7546.44 724454.0
 7547.04 718829.0
 7547.65 698037.0
 7548.25 693447.0
 7548.84 716384.0
 7549.44 725782.0
 7550.04 724795.0
 7550.65 713279.0
 7551.25 708493.0
 7551.84 720349.0
 7552.44 725546.0
 7553.04 723716.0
 7553.65 713539.0
 7554.25 703166.0
 7554.84 707902.0
 7555.44 716748.0
 7556.04 713534.0
 7556.65 707182.0
 7557.25 698098.0
 7557.84 689914.0
 7558.44 693581.0
 7559.04 689999.0
 7559.65 715184.0
 7560.25 724280.0
 7560.84 716576.0
 7561.44 716197.0
 7562.04 714524.0
 7562.65 718563.0
 7563.25 724467.0
 7563.84 725556.0
 7564.44 716319.0
 7565.04 706783.0
 7565.65 709141.0
 7566.25 719874.0
 7566.84 708799.0
 7567.44 696416.0
 7568.04 712250.0
 7568.65 718874.0
 7569.25 712656.0
 7569.84 711084.0
 7570.44 688503.0
 7571.04 669726.0
 7571.65 692571.0
 7572.25 702852.0
 7572.84 695382.0
 7573.44 696468.0
 7574.04 709945.0
 7574.65 717234.0
 7575.25 712129.0
 7575.84 695297.0
 7576.44 694358.0
 7577.04 707895.0
 7577.65 717522.0
 7578.25 720878.0
 7578.84 705471.0
 7579.44 689374.0
 7580.04 705890.0
 7580.65 714696.0
 7581.25 706764.0
 7581.84 700810.0
 7582.44 699630.0
 7583.04 714751.0
 7583.65 722998.0
 7584.25 722831.0
 7584.84 712273.0
 7585.44 650357.0
 7586.04 625548.0
 7586.65 692710.0
 7587.25 703686.0
 7587.84 657816.0
 7588.44 650499.0
 7589.04 690469.0
 7589.65 697150.0
 7590.25 690786.0
 7590.84 651179.0
 7591.44 548675.0
 7592.04 511576.0
 7592.65 543786.0
 7593.25 581268.0
 7593.84 596557.0
 7594.44 564283.0
 7595.04 579193.0
 7595.65 620660.0
 7596.25 626414.0
 7596.84 621612.0
 7597.44 610809.0
 7598.04 613923.0
 7598.65 590622.0
 7599.25 568074.0
 7599.84 569769.0
 7600.44 592712.0
 7601.04 601668.0
 7601.65 600322.0
 7602.25 618734.0
 7602.84 623786.0
 7603.44 604878.0
 7604.04 581583.0
 7604.65 587094.0
 7605.25 596646.0
 7605.84 612126.0
 7606.44 628780.0
 7607.04 617585.0
 7607.65 582514.0
 7608.25 570740.0
 7608.84 586960.0
 7609.44 628048.0
 7610.04 640794.0
 7610.65 620832.0
 7611.25 614697.0
 7611.84 624651.0
 7612.44 605856.0
 7613.04 598632.0
 7613.65 594078.0
 7614.25 588797.0
 7614.84 598157.0
 7615.44 612091.0
 7616.04 602630.0
 7616.65 594936.0
 7617.25 616638.0
 7617.84 621191.0
 7618.44 599277.0
 7619.04 594014.0
 7619.65 622602.0
 7620.25 623009.0
 7620.84 589294.0
 7621.44 586088.0
 7622.04 600518.0
 7622.65 608119.0
 7623.25 618920.0
 7623.84 636531.0
 7624.44 621394.0
 7625.04 627288.0
 7625.65 648324.0
 7626.25 652278.0
 7626.84 611844.0
 7627.44 590810.0
 7628.04 611747.0
 7628.65 610044.0
 7629.25 589547.0
 7629.84 494281.0
 7630.44 460767.0
 7631.04 481288.0
 7631.65 482488.0
 7632.25 505648.0
 7632.84 528894.0
 7633.44 556730.0
 7634.04 563455.0
 7634.65 559816.0
 7635.25 572537.0
 7635.84 566441.0
 7636.44 565015.0
 7637.04 559854.0
 7637.65 526091.0
 7638.25 511165.0
 7638.84 500842.0
 7639.44 491844.0
 7640.04 531990.0
 7640.65 530847.0
 7641.25 526566.0
 7641.84 564544.0
 7642.44 569485.0
 7643.04 568250.0
 7643.65 578730.0
 7644.25 542293.0
 7644.84 533657.0
 7645.44 549358.0
 7646.04 520037.0
 7646.65 512467.0
 7647.25 557870.0
 7647.84 591482.0
 7648.44 588570.0
 7649.04 584759.0
 7649.65 561828.0
 7650.25 561818.0
 7650.84 594103.0
 7651.44 589416.0
 7652.04 572057.0
 7652.65 593876.0
 7653.25 591265.0
 7653.84 559277.0
 7654.44 556750.0
 7655.04 552594.0
 7655.65 557249.0
 7656.25 557097.0
 7656.84 578637.0
 7657.44 594372.0
 7658.04 579686.0
 7658.65 577965.0
 7659.25 563552.0
 7659.84 553580.0
 7660.44 555481.0
 7661.04 546610.0
 7661.65 536819.0
 7662.25 569010.0
 7662.84 558578.0
 7663.44 549943.0
 7664.04 559118.0
 7664.65 515706.0
 7665.25 462259.0
 7665.84 381206.0
 7666.44 270136.0
 7667.04 221245.0
 7667.65 281993.0
 7668.25 371582.0
 7668.84 439899.0
 7669.44 441665.0
 7670.04 462295.0
 7670.65 495786.0
 7671.25 491869.0
 7671.84 498919.0
 7672.44 509323.0
 7673.04 511082.0
 7673.65 437546.0
 7674.25 379721.0
 7674.84 408899.0
 7675.44 457215.0
 7676.04 475494.0
 7676.65 455776.0
 7677.25 445052.0
 7677.84 479684.0
 7678.44 472697.0
 7679.04 441473.0
 7679.65 466254.0
 7680.25 473426.0
 7680.84 459351.0
 7681.44 446638.0
 7682.04 443969.0
 7682.65 472901.0
 7683.25 483655.0
 7683.84 451925.0
 7684.44 438614.0
 7685.04 434710.0
 7685.65 450982.0
 7686.25 467956.0
 7686.84 472644.0
 7687.44 450840.0
 7688.04 454653.0
 7688.65 453060.0
 7689.25 448549.0
 7689.84 481223.0
 7690.44 493720.0
 7691.04 457096.0
 7691.65 458170.0
 7692.25 499919.0
 7692.84 509942.0
 7693.44 482232.0
 7694.04 479426.0
 7694.65 486275.0
 7695.25 485170.0
 7695.84 500485.0
 7696.44 502731.0
 7697.04 480914.0
 7697.65 479720.0
 7698.25 510826.0
 7698.84 500805.0
 7699.44 469708.0
 7700.04 430402.0
 7700.65 296259.0
 7701.25 233007.0
 7701.84 349491.0
 7702.44 429675.0
 7703.04 440329.0
 7703.65 458449.0
 7704.25 472571.0
 7704.84 492812.0
 7705.44 519347.0
 7706.04 509387.0
 7706.65 457198.0
 7707.25 394274.0
 7707.84 409541.0
 7708.44 425864.0
 7709.04 443669.0
 7709.65 448242.0
 7710.25 419823.0
 7710.84 415389.0
 7711.44 456257.0
 7712.04 478762.0
 7712.65 481797.0
 7713.25 465361.0
 7713.84 492759.0
 7714.44 507231.0
 7715.04 458489.0
 7715.65 425590.0
 7716.25 389118.0
 7716.84 413418.0
 7717.44 439937.0
 7718.04 429468.0
 7718.65 461291.0
 7719.25 493232.0
 7719.84 477044.0
 7720.44 451147.0
 7721.04 472777.0
 7721.65 518632.0
 7722.25 520133.0
 7722.84 519432.0
 7723.44 533657.0
 7724.04 494914.0
 7724.65 464911.0
 7725.25 455084.0
 7725.84 450162.0
 7726.44 460464.0
 7727.04 461226.0
 7727.65 457482.0
 7728.25 468601.0
 7728.84 510281.0
 7729.44 490407.0
 7730.04 470356.0
 7730.65 516834.0
 7731.25 526835.0
 7731.84 495355.0
 7732.44 509325.0
 7733.04 530498.0
 7733.65 512428.0
 7734.25 501966.0
 7734.84 509652.0
 7735.44 527351.0
 7736.04 554166.0
 7736.65 545066.0
 7737.25 508501.0
 7737.84 520430.0
 7738.44 521104.0
 7739.04 492433.0
 7739.65 489182.0
 7740.25 550364.0
 7740.84 556049.0
 7741.44 546317.0
 7742.04 544437.0
 7742.65 528914.0
 7743.25 529858.0
 7743.84 554343.0
 7744.44 534589.0
 7745.04 452065.0
 7745.65 459159.0
 7746.25 493121.0
 7746.84 480389.0
 7747.44 490366.0
 7748.04 516802.0
 7748.65 500824.0
 7749.25 471811.0
 7749.84 449455.0
 7750.44 407098.0
 7751.04 414929.0
 7751.65 416792.0
 7752.25 405142.0
 7752.84 395755.0
 7753.44 411214.0
 7754.04 481231.0
 7754.65 482130.0
 7755.25 434337.0
 7755.84 464778.0
 7756.44 493812.0
 7757.04 468481.0
 7757.65 486962.0
 7758.25 528691.0
 7758.84 501295.0
 7759.44 461430.0
 7760.04 460419.0
 7760.65 486417.0
 7761.25 497042.0
 7761.84 441757.0
 7762.44 413434.0
 7763.04 452263.0
 7763.65 483726.0
 7764.25 476478.0
 7764.84 473018.0
 7765.44 459727.0
 7766.04 459935.0
 7766.65 472541.0
 7767.25 475274.0
 7767.84 466806.0
 7768.44 487171.0
 7769.04 503267.0
 7769.65 479223.0
 7770.25 465541.0
 7770.84 456675.0
 7771.44 458974.0
 7772.04 471150.0
 7772.65 474224.0
 7773.25 463491.0
 7773.84 464098.0
 7774.44 493096.0
 7775.04 504774.0
 7775.65 488870.0
 7776.25 495684.0
 7776.84 503377.0
 7777.44 496944.0
 7778.04 482771.0
 7778.65 510867.0
 7779.25 536404.0
 7779.84 509832.0
 7780.44 494584.0
 7781.04 500853.0
 7781.65 521813.0
 7782.25 491311.0
 7782.84 460457.0
 7783.44 454795.0
