# lambda	flux
 2519.65 0.000500758107552
 2520.24 0.000420531914599
 2520.84 0.00156813482755
 2521.44 0.000626214722537
 2522.04 0.000283382165986
 2522.65 0.000406873669945
 2523.24 0.000218704495131
 2523.84 0.000236332760089
 2524.44 0.000408326574269
 2525.04 0.000243479281509
 2525.65 0.000570481810386
 2526.24 0.000981752167916
 2526.84 0.00134943213461
 2527.44 0.000883574882902
 2528.04 0.000274454785494
 2528.65 0.000293999652667
 2529.24 0.000291312530577
 2529.84 0.000224005643549
 2530.44 0.000270412098519
 2531.04 0.000494090366594
 2531.65 0.000932228984296
 2532.24 0.00166275417043
 2532.84 0.0018671861333
 2533.44 0.00229148585876
 2534.04 0.00290719135444
 2534.65 0.00182614128576
 2535.24 0.00179922711278
 2535.84 0.00117529558691
 2536.44 0.000341345239076
 2537.04 0.000302480627662
 2537.65 0.000629457711405
 2538.24 0.00255208317235
 2538.84 0.00292196892757
 2539.44 0.00108397990646
 2540.04 0.000798301585242
 2540.65 0.00200455364592
 2541.24 0.000909721239283
 2541.84 0.000557970656438
 2542.44 0.00209618273491
 2543.04 0.000628818279029
 2543.65 0.00211025676937
 2544.24 0.00101147165628
 2544.84 0.000736774906004
 2545.44 0.00167436075627
 2546.04 0.00205893346047
 2546.65 0.000374800399339
 2547.24 0.00196466803238
 2547.84 0.00258780453725
 2548.44 0.00179544715862
 2549.04 0.00137310048671
 2549.65 0.00190065922959
 2550.24 0.000675920313017
 2550.84 0.00231013315202
 2551.44 0.00297486597301
 2552.04 0.00255514276744
 2552.65 0.00325141313811
 2553.24 0.000764560993214
 2553.84 0.000484026064867
 2554.44 0.00163247900838
 2555.04 0.00970194550013
 2555.65 0.00375892729369
 2556.24 0.0044651702692
 2556.84 0.00190879240435
 2557.44 0.0020632695174
 2558.04 0.0017989495763
 2558.65 0.0013873099425
 2559.24 0.00258204801532
 2559.84 0.00717411716235
 2560.44 0.00293945561374
 2561.04 0.00281103878128
 2561.65 0.00157902139761
 2562.24 0.00567503021828
 2562.84 0.000631483195626
 2563.44 0.00174154466563
 2564.04 0.00121055782375
 2564.65 0.00350216777581
 2565.24 0.00672365812194
 2565.84 0.00491144583766
 2566.44 0.00337663890179
 2567.04 0.00659283597333
 2567.65 0.00486301306174
 2568.24 0.00431923654252
 2568.84 0.00200707361536
 2569.44 0.00114527642094
 2570.04 0.0026975340851
 2570.65 0.00757884601769
 2571.24 0.00950427705147
 2571.84 0.00280658292196
 2572.44 0.00244569401717
 2573.04 0.0031199130247
 2573.65 0.00346590781507
 2574.24 0.00276275241143
 2574.84 0.00643432608532
 2575.44 0.00259453629868
 2576.04 0.000795550163768
 2576.65 0.000630353268586
 2577.24 0.001252805501
 2577.84 0.0038200563766
 2578.44 0.00531108806895
 2579.04 0.00841211728508
 2579.65 0.00315276771411
 2580.24 0.00353723211558
 2580.84 0.00291326626237
