# lk ukf_rk0v uks_rk0v fh fse fl fd fk fh_1
# lRMS=0.004504811484 iRMS=0.0003877604031 0
13418.67 0.289002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13423.67 0.288826 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13428.67 0.288650 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13433.67 0.288475 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13438.67 0.288299 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13443.68 0.288125 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13448.68 0.287950 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13453.68 0.287776 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13458.68 0.287602 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13463.68 0.287429 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13468.68 0.287255 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13473.68 0.287083 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13478.69 0.286910 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13483.69 0.286738 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13488.69 0.286566 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13493.69 0.286395 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13498.69 0.286223 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13503.69 0.286052 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13508.69 0.285882 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13513.69 0.285712 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13518.70 0.285542 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13523.70 0.285372 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13528.70 0.285203 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13533.70 0.285034 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13538.70 0.284866 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13543.70 0.284697 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13548.70 0.284529 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13553.71 0.284362 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13558.71 0.284194 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13563.71 0.284027 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13568.71 0.283861 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13573.71 0.283694 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13578.71 0.283528 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13583.71 0.283363 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13588.71 0.283197 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13593.72 0.283032 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13598.72 0.282867 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13603.72 0.282703 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13608.72 0.282539 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13613.72 0.282375 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13618.72 0.282211 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13623.72 0.282048 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13628.73 0.281885 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13633.73 0.281722 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13638.73 0.281560 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13643.73 0.281398 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13648.73 0.281236 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13653.73 0.281075 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13658.73 0.280914 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13663.74 0.280753 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13668.74 0.280593 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13673.74 0.280432 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13678.74 0.280272 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13683.74 0.280113 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13688.74 0.279954 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13693.74 0.279795 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13698.74 0.279636 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13703.75 0.279477 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13708.75 0.279319 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13713.75 0.279161 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13718.75 0.279004 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13723.75 0.278847 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13728.75 0.278690 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13733.75 0.278533 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13738.76 0.278377 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13743.76 0.278221 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13748.76 0.278065 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13753.76 0.277909 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13758.76 0.277754 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13763.76 0.277599 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13768.76 0.277445 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13773.77 0.277290 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13778.77 0.277136 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13783.77 0.276982 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13788.77 0.276829 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13793.77 0.276676 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13798.77 0.276523 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13803.77 0.276370 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13808.77 0.276218 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13813.78 0.276066 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13818.78 0.275914 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13823.78 0.275762 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13828.78 0.275611 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13833.78 0.275460 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13838.78 0.275309 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13843.78 0.275159 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13848.79 0.275009 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13853.79 0.274859 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13858.79 0.274709 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13863.79 0.274560 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13868.79 0.274411 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13873.79 0.274262 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13878.79 0.274113 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13883.80 0.273965 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13888.80 0.273817 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13893.80 0.273669 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13898.80 0.273522 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13903.80 0.273375 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13908.80 0.273228 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13913.80 0.273081 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13918.80 0.272935 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13923.81 0.272788 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13928.81 0.272643 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13933.81 0.272497 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13938.81 0.272352 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13943.81 0.272206 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13948.81 0.272062 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13953.81 0.271917 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13958.82 0.271773 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13963.82 0.271628 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13968.82 0.271485 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13973.82 0.271341 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13978.82 0.271198 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13983.82 0.271055 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13988.82 0.270912 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13993.83 0.270769 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13998.83 0.270627 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14003.83 0.270485 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14008.83 0.270343 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14013.83 0.270201 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14018.83 0.270060 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14023.83 0.269919 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14028.83 0.269778 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14033.84 0.269638 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14038.84 0.269497 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14043.84 0.269357 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14048.84 0.269217 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14053.84 0.269078 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14058.84 0.268938 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14063.84 0.268799 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14068.85 0.268660 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14073.85 0.268521 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14078.85 0.268383 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14083.85 0.268245 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14088.85 0.268107 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14093.85 0.267969 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14098.85 0.267832 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14103.85 0.267694 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14108.86 0.267557 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14113.86 0.267421 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14118.86 0.267284 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14123.86 0.267148 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14128.86 0.267012 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14133.86 0.266876 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14138.86 0.266740 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14143.87 0.266605 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14148.87 0.266469 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14153.87 0.266334 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14158.87 0.266200 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14163.87 0.266065 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14168.87 0.265931 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14173.87 0.265797 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14178.88 0.265663 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14183.88 0.265529 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14188.88 0.265396 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14193.88 0.265263 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14198.88 0.265130 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14203.88 0.264997 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14208.88 0.264864 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14213.88 0.264732 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14218.89 0.264600 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14223.89 0.264468 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14228.89 0.264336 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14233.89 0.264205 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14238.89 0.264074 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14243.89 0.263943 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14248.89 0.263812 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14253.90 0.263681 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14258.90 0.263551 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14263.90 0.263421 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14268.90 0.263291 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14273.90 0.263161 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14278.90 0.263031 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14283.90 0.262902 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14288.91 0.262773 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14293.91 0.262644 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14298.91 0.262515 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14303.91 0.262386 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14308.91 0.256193 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14313.91 0.256603 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14318.91 0.259155 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14323.91 0.262801 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14328.92 0.266074 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14333.92 0.267726 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14338.92 0.267436 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14343.92 0.265883 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14348.92 0.264145 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14353.92 0.263143 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14358.92 0.263471 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14363.93 0.265145 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14368.93 0.267373 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14373.93 0.268883 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14378.93 0.268615 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14383.93 0.266335 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14388.93 0.262790 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14393.93 0.259183 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14398.94 0.256593 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14403.94 0.255691 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14408.94 0.256519 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14413.94 0.258389 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14418.94 0.260171 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14423.94 0.260844 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14428.94 0.260025 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14433.94 0.258143 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14438.95 0.256043 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14443.95 0.254813 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14448.95 0.255158 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14453.95 0.257029 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14458.95 0.259559 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14463.95 0.261526 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14468.95 0.261940 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14473.96 0.260653 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14478.96 0.258295 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14483.96 0.255570 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14488.96 0.252928 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14493.96 0.250684 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14498.96 0.249171 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14503.96 0.240087 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14508.97 0.241809 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14513.97 0.245501 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14518.97 0.250264 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14523.97 0.255396 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14528.97 0.260558 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14533.97 0.265487 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14538.97 0.269574 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14543.97 0.271811 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14548.98 0.271248 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14553.98 0.267443 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14558.98 0.262255 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14563.98 0.257443 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14568.98 0.254978 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14573.98 0.255668 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14578.98 0.258848 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14583.99 0.262791 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14588.99 0.265428 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14593.99 0.265140 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14598.99 0.261564 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14603.99 0.255953 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14608.99 0.250676 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14613.99 0.248030 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14618.99 0.249008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14624.00 0.252743 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14629.00 0.256935 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14634.00 0.258972 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14639.00 0.257171 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14644.00 0.251597 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14649.00 0.244221 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14654.00 0.238112 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14659.01 0.235970 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14664.01 0.238835 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14669.01 0.246317 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14674.01 0.254650 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14679.01 0.261255 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14684.01 0.263953 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14689.01 0.262284 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14694.02 0.257383 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14699.02 0.251505 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14704.02 0.247163 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14709.02 0.246052 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14714.02 0.248183 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14719.02 0.251980 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14724.02 0.255324 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14729.02 0.256793 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14734.03 0.255494 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.255494
14739.03 0.257955 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.257955
14744.03 0.258773 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.258773
14749.03 0.255828 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.255828
14754.03 0.244411 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.244411
14759.03 0.249250 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.249250
14764.03 0.272391 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.272391
14769.04 0.262282 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.262282
14774.04 0.251832 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.251832
14779.04 0.242131 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.242131
14784.04 0.244241 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.244241
14789.04 0.248752 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.248752
14794.04 0.250977 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.250977
14799.04 0.258355 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.258355
14804.05 0.254711 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.254711
14809.05 0.258756 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.258756
14814.05 0.257352 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.257352
14819.05 0.258020 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.258020
14824.05 0.260579 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.260579
14829.05 0.241881 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.241881
14834.05 0.237017 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.237017
14839.05 0.236527 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.236527
14844.06 0.234647 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.234647
14849.06 0.240991 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.240991
14854.06 0.245306 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.245306
14859.06 0.247846 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.247846
14864.06 0.236556 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.236556
14869.06 0.229808 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.229808
14874.06 0.221118 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.221118
14879.07 0.194999 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.194999
14884.07 0.195959 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.195959
14889.07 0.232692 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.232692
14894.07 0.250563 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.250563
14899.07 0.257102 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.257102
14904.07 0.260558 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.260558
14909.07 0.262859 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.262859
14914.08 0.264785 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.264785
14919.08 0.267506 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.267506
14924.08 0.266625 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.266625
14929.08 0.261636 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.261636
14934.08 0.257027 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.257027
14939.08 0.249226 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.249226
14944.08 0.244114 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.244114
14949.08 0.244085 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.244085
14954.09 0.240451 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.240451
14959.09 0.233834 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.233834
