# lk ukf_rk3iii uks_rk3iii fh fse fl
# iRMS=3.301950346e-05 0
# 
14598.99 0.570777 0.000000 0.000000 0.570777 0.000000
14603.99 0.570490 0.000000 0.000000 0.570490 0.000000
14608.99 0.570204 0.000000 0.000000 0.570204 0.000000
14613.99 0.569917 0.000000 0.000000 0.569917 0.000000
14618.99 0.569630 0.000000 0.000000 0.569630 0.000000
14624.00 0.569343 0.000000 0.000000 0.569343 0.000000
14629.00 0.569056 0.000000 0.000000 0.569056 0.000000
14634.00 0.568769 0.000000 0.000000 0.568769 0.000000
14639.00 0.568482 0.000000 0.000000 0.568482 0.000000
14644.00 0.568195 0.000000 0.000000 0.568195 0.000000
14649.00 0.567907 0.000000 0.000000 0.567907 0.000000
14654.00 0.567620 0.000000 0.000000 0.567620 0.000000
14659.01 0.567332 0.000000 0.000000 0.567332 0.000000
14664.01 0.567044 0.000000 0.000000 0.567044 0.000000
14669.01 0.566756 0.000000 0.000000 0.566756 0.000000
14674.01 0.566468 0.000000 0.000000 0.566468 0.000000
14679.01 0.566180 0.000000 0.000000 0.566180 0.000000
14684.01 0.565892 0.000000 0.000000 0.565892 0.000000
14689.01 0.565603 0.000000 0.000000 0.565603 0.000000
14694.02 0.565315 0.000000 0.000000 0.565315 0.000000
14699.02 0.565026 0.000000 0.000000 0.565026 0.000000
14704.02 0.564737 0.000000 0.000000 0.564737 0.000000
14709.02 0.564448 0.000000 0.000000 0.564448 0.000000
14714.02 0.564159 0.000000 0.000000 0.564159 0.000000
14719.02 0.563870 0.000000 0.000000 0.563870 0.000000
14724.02 0.563581 0.000000 0.000000 0.563581 0.000000
14729.02 0.563292 0.000000 0.000000 0.563292 0.000000
14734.03 0.563002 0.000000 0.000000 0.563002 0.000000
14739.03 0.562713 0.000000 0.000000 0.562713 0.000000
14744.03 0.562423 0.000000 0.000000 0.562423 0.000000
14749.03 0.562133 0.000000 0.000000 0.562133 0.000000
14754.03 0.561843 0.000000 0.000000 0.561843 0.000000
14759.03 0.561553 0.000000 0.000000 0.561553 0.000000
14764.03 0.561263 0.000000 0.000000 0.561263 0.000000
14769.04 0.560973 0.000000 0.000000 0.560973 0.000000
14774.04 0.560682 0.000000 0.000000 0.560682 0.000000
14779.04 0.560392 0.000000 0.000000 0.560392 0.000000
14784.04 0.560101 0.000000 0.000000 0.560101 0.000000
14789.04 0.559811 0.000000 0.000000 0.559811 0.000000
14794.04 0.559520 0.000000 0.000000 0.559520 0.000000
14799.04 0.559229 0.000000 0.000000 0.559229 0.000000
14804.05 0.558938 0.000000 0.000000 0.558938 0.000000
14809.05 0.558647 0.000000 0.000000 0.558647 0.000000
14814.05 0.558356 0.000000 0.000000 0.558356 0.000000
14819.05 0.558064 0.000000 0.000000 0.558064 0.000000
14824.05 0.557773 0.000000 0.000000 0.557773 0.000000
14829.05 0.557481 0.000000 0.000000 0.557481 0.000000
14834.05 0.557190 0.000000 0.000000 0.557190 0.000000
14839.05 0.556898 0.000000 0.000000 0.556898 0.000000
14844.06 0.556606 0.000000 0.000000 0.556606 0.000000
14849.06 0.556314 0.000000 0.000000 0.556314 0.000000
14854.06 0.556022 0.000000 0.000000 0.556022 0.000000
14859.06 0.555730 0.000000 0.000000 0.555730 0.000000
14864.06 0.555438 0.000000 0.000000 0.555438 0.000000
14869.06 0.555145 0.000000 0.000000 0.555145 0.000000
14874.06 0.554853 0.000000 0.000000 0.554853 0.000000
14879.07 0.554560 0.000000 0.000000 0.554560 0.000000
14884.07 0.554268 0.000000 0.000000 0.554268 0.000000
14889.07 0.553975 0.000000 0.000000 0.553975 0.000000
14894.07 0.553682 0.000000 0.000000 0.553682 0.000000
14899.07 0.553389 0.000000 0.000000 0.553389 0.000000
14904.07 0.553096 0.000000 0.000000 0.553096 0.000000
14909.07 0.552803 0.000000 0.000000 0.552803 0.000000
14914.08 0.540682 0.000000 0.000000 0.552510 0.540682
14919.08 0.545611 0.000000 0.000000 0.552216 0.545611
14924.08 0.557236 0.000000 0.000000 0.551923 0.557236
14929.08 0.564425 0.000000 0.000000 0.551629 0.564425
14934.08 0.558642 0.000000 0.000000 0.551336 0.558642
14939.08 0.543088 0.000000 0.000000 0.551042 0.543088
14944.08 0.536869 0.000000 0.000000 0.550748 0.536869
14949.08 0.549852 0.000000 0.000000 0.550455 0.549852
14954.09 0.547850 0.000000 0.000000 0.550161 0.547850
14959.09 0.540779 0.000000 0.000000 0.549866 0.540779
14964.09 0.527302 0.000000 0.000000 0.549572 0.527302
14969.09 0.551079 0.000000 0.000000 0.549278 0.551079
14974.09 0.553042 0.000000 0.000000 0.548984 0.553042
14979.09 0.535611 0.000000 0.000000 0.548689 0.535611
14984.09 0.528231 0.000000 0.000000 0.548395 0.528231
14989.10 0.519318 0.000000 0.000000 0.548100 0.519318
14994.10 0.549049 0.000000 0.000000 0.547806 0.549049
14999.10 0.566220 0.000000 0.000000 0.547511 0.566220
15004.10 0.557448 0.000000 0.000000 0.547216 0.557448
15009.10 0.551051 0.000000 0.000000 0.546921 0.551051
15014.10 0.541771 0.000000 0.000000 0.546626 0.541771
15019.10 0.538855 0.000000 0.000000 0.546331 0.538855
15024.11 0.514073 0.000000 0.000000 0.546036 0.514073
15029.11 0.443902 0.000000 0.000000 0.545740 0.443902
15034.11 0.442813 0.000000 0.000000 0.545445 0.442813
15039.11 0.491362 0.000000 0.000000 0.545150 0.491362
15044.11 0.466894 0.000000 0.000000 0.544854 0.466894
15049.11 0.444120 0.000000 0.000000 0.544559 0.444120
15054.11 0.447656 0.000000 0.000000 0.544263 0.447656
15059.11 0.475695 0.000000 0.000000 0.543967 0.475695
15064.12 0.520432 0.000000 0.000000 0.543671 0.520432
15069.12 0.534972 0.000000 0.000000 0.543375 0.534972
15074.12 0.549307 0.000000 0.000000 0.543079 0.549307
15079.12 0.540304 0.000000 0.000000 0.542783 0.540304
15084.12 0.528029 0.000000 0.000000 0.542487 0.528029
15089.12 0.549439 0.000000 0.000000 0.542191 0.549439
15094.12 0.546629 0.000000 0.000000 0.541895 0.546629
15099.13 0.522623 0.000000 0.000000 0.541598 0.522623
15104.13 0.497247 0.000000 0.000000 0.541302 0.497247
15109.13 0.516686 0.000000 0.000000 0.541005 0.516686
15114.13 0.545469 0.000000 0.000000 0.540709 0.545469
15119.13 0.540264 0.000000 0.000000 0.540412 0.540264
15124.13 0.516920 0.000000 0.000000 0.540115 0.516920
15129.13 0.524151 0.000000 0.000000 0.539819 0.524151
15134.13 0.541239 0.000000 0.000000 0.539522 0.541239
15139.14 0.527667 0.000000 0.000000 0.539225 0.527667
15144.14 0.529842 0.000000 0.000000 0.538928 0.529842
15149.14 0.547472 0.000000 0.000000 0.538631 0.547472
15154.14 0.554806 0.000000 0.000000 0.538333 0.554806
15159.14 0.552627 0.000000 0.000000 0.538036 0.552627
15164.14 0.512839 0.000000 0.000000 0.537739 0.512839
15169.14 0.504258 0.000000 0.000000 0.537441 0.504258
15174.15 0.527879 0.000000 0.000000 0.537144 0.527879
15179.15 0.544467 0.000000 0.000000 0.536846 0.544467
15184.15 0.532940 0.000000 0.000000 0.536549 0.532940
15189.15 0.526552 0.000000 0.000000 0.536251 0.526552
15194.15 0.535572 0.000000 0.000000 0.535953 0.535572
15199.15 0.533602 0.000000 0.000000 0.535656 0.533602
15204.15 0.526034 0.000000 0.000000 0.535358 0.526034
15209.16 0.535399 0.000000 0.000000 0.535060 0.535399
15214.16 0.524841 0.000000 0.000000 0.534762 0.524841
15219.16 0.521762 0.000000 0.000000 0.534464 0.521762
15224.16 0.499574 0.000000 0.000000 0.534166 0.499574
15229.16 0.490981 0.000000 0.000000 0.533868 0.490981
15234.16 0.509830 0.000000 0.000000 0.533569 0.509830
15239.16 0.541370 0.000000 0.000000 0.533271 0.541370
15244.16 0.544464 0.000000 0.000000 0.532973 0.544464
15249.17 0.518497 0.000000 0.000000 0.532674 0.518497
15254.17 0.518812 0.000000 0.000000 0.532376 0.518812
15259.17 0.524273 0.000000 0.000000 0.532077 0.524273
15264.17 0.525956 0.000000 0.000000 0.531779 0.525956
15269.17 0.516751 0.000000 0.000000 0.531480 0.516751
15274.17 0.541873 0.000000 0.000000 0.531182 0.541873
15279.17 0.551066 0.000000 0.000000 0.530883 0.551066
15284.18 0.545050 0.000000 0.000000 0.530584 0.545050
15289.18 0.534231 0.000000 0.000000 0.530285 0.534231
15294.18 0.512991 0.000000 0.000000 0.529986 0.512991
15299.18 0.481804 0.000000 0.000000 0.529687 0.481804
15304.18 0.497983 0.000000 0.000000 0.529388 0.497983
15309.18 0.540142 0.000000 0.000000 0.529089 0.540142
15314.18 0.540622 0.000000 0.000000 0.528790 0.540622
15319.19 0.536291 0.000000 0.000000 0.528491 0.536291
15324.19 0.527048 0.000000 0.000000 0.528192 0.527048
15329.19 0.525299 0.000000 0.000000 0.527892 0.525299
15334.19 0.523477 0.000000 0.000000 0.527593 0.523477
15339.19 0.512686 0.000000 0.000000 0.527293 0.512686
15344.19 0.510404 0.000000 0.000000 0.526994 0.510404
15349.19 0.514793 0.000000 0.000000 0.526695 0.514793
15354.19 0.521899 0.000000 0.000000 0.526395 0.521899
15359.20 0.516550 0.000000 0.000000 0.526095 0.516550
15364.20 0.507690 0.000000 0.000000 0.525796 0.507690
15369.20 0.516316 0.000000 0.000000 0.525496 0.516316
15374.20 0.530564 0.000000 0.000000 0.525196 0.530564
15379.20 0.525360 0.000000 0.000000 0.524897 0.525360
15384.20 0.510618 0.000000 0.000000 0.524597 0.510618
15389.20 0.507565 0.000000 0.000000 0.524297 0.507565
15394.21 0.508403 0.000000 0.000000 0.523997 0.508403
15399.21 0.502782 0.000000 0.000000 0.523697 0.502782
15404.21 0.492312 0.000000 0.000000 0.523397 0.492312
15409.21 0.508985 0.000000 0.000000 0.523097 0.508985
15414.21 0.524291 0.000000 0.000000 0.522797 0.524291
15419.21 0.520652 0.000000 0.000000 0.522497 0.520652
15424.21 0.507538 0.000000 0.000000 0.522197 0.507538
15429.22 0.495856 0.000000 0.000000 0.521896 0.495856
15434.22 0.509011 0.000000 0.000000 0.521596 0.509011
15439.22 0.518264 0.000000 0.000000 0.521296 0.518264
15444.22 0.520890 0.000000 0.000000 0.520995 0.520890
15449.22 0.539280 0.000000 0.000000 0.520695 0.539280
15454.22 0.542061 0.000000 0.000000 0.520395 0.542061
15459.22 0.525822 0.000000 0.000000 0.520094 0.525822
15464.22 0.507447 0.000000 0.000000 0.519794 0.507447
15469.23 0.509600 0.000000 0.000000 0.519493 0.509600
15474.23 0.528714 0.000000 0.000000 0.519193 0.528714
15479.23 0.523955 0.000000 0.000000 0.518892 0.523955
15484.23 0.521875 0.000000 0.000000 0.518591 0.521875
15489.23 0.535003 0.000000 0.000000 0.518291 0.535003
15494.23 0.535034 0.000000 0.000000 0.517990 0.535034
15499.23 0.516896 0.000000 0.000000 0.517689 0.516896
15504.24 0.501355 0.000000 0.000000 0.517389 0.501355
15509.24 0.507457 0.000000 0.000000 0.517088 0.507457
15514.24 0.518570 0.000000 0.000000 0.516787 0.518570
15519.24 0.518284 0.000000 0.000000 0.516486 0.518284
15524.24 0.528614 0.000000 0.000000 0.516185 0.528614
15529.24 0.536236 0.000000 0.000000 0.515884 0.536236
15534.24 0.525122 0.000000 0.000000 0.515583 0.525122
15539.25 0.499883 0.000000 0.000000 0.515282 0.499883
15544.25 0.486080 0.000000 0.000000 0.514981 0.486080
15549.25 0.493400 0.000000 0.000000 0.514680 0.493400
15554.25 0.506784 0.000000 0.000000 0.514379 0.506784
15559.25 0.495366 0.000000 0.000000 0.514078 0.495366
15564.25 0.486489 0.000000 0.000000 0.513777 0.486489
15569.25 0.509182 0.000000 0.000000 0.513476 0.509182
15574.25 0.519104 0.000000 0.000000 0.513175 0.519104
15579.26 0.500314 0.000000 0.000000 0.512873 0.500314
15584.26 0.487567 0.000000 0.000000 0.512572 0.487567
15589.26 0.498407 0.000000 0.000000 0.512271 0.498407
15594.26 0.491885 0.000000 0.000000 0.511970 0.491885
15599.26 0.482539 0.000000 0.000000 0.511668 0.482539
15604.26 0.503106 0.000000 0.000000 0.511367 0.503106
15609.26 0.507374 0.000000 0.000000 0.511065 0.507374
15614.27 0.503896 0.000000 0.000000 0.510764 0.503896
15619.27 0.505528 0.000000 0.000000 0.510463 0.505528
15624.27 0.505177 0.000000 0.000000 0.510161 0.505177
15629.27 0.505065 0.000000 0.000000 0.509860 0.505065
15634.27 0.506749 0.000000 0.000000 0.509558 0.506749
15639.27 0.492054 0.000000 0.000000 0.509257 0.492054
15644.27 0.493668 0.000000 0.000000 0.508955 0.493668
15649.28 0.509030 0.000000 0.000000 0.508654 0.509030
15654.28 0.515681 0.000000 0.000000 0.508352 0.515681
15659.28 0.518547 0.000000 0.000000 0.508051 0.518547
15664.28 0.511087 0.000000 0.000000 0.507749 0.511087
15669.28 0.497258 0.000000 0.000000 0.507448 0.497258
15674.28 0.501638 0.000000 0.000000 0.507146 0.501638
15679.28 0.497742 0.000000 0.000000 0.506845 0.497742
15684.28 0.480930 0.000000 0.000000 0.506543 0.480930
15689.29 0.482133 0.000000 0.000000 0.506241 0.482133
15694.29 0.484646 0.000000 0.000000 0.505940 0.484646
15699.29 0.478708 0.000000 0.000000 0.505638 0.478708
15704.29 0.492710 0.000000 0.000000 0.505336 0.492710
15709.29 0.509405 0.000000 0.000000 0.505035 0.509405
15714.29 0.511148 0.000000 0.000000 0.504733 0.511148
15719.29 0.508164 0.000000 0.000000 0.504431 0.508164
15724.30 0.509268 0.000000 0.000000 0.504129 0.509268
15729.30 0.506149 0.000000 0.000000 0.503828 0.506149
15734.30 0.506030 0.000000 0.000000 0.503526 0.506030
15739.30 0.510499 0.000000 0.000000 0.503224 0.510499
15744.30 0.495582 0.000000 0.000000 0.502923 0.495582
15749.30 0.476374 0.000000 0.000000 0.502621 0.476374
15754.30 0.462726 0.000000 0.000000 0.502319 0.462726
15759.30 0.471577 0.000000 0.000000 0.502017 0.471577
15764.31 0.493618 0.000000 0.000000 0.501715 0.493618
15769.31 0.447697 0.000000 0.000000 0.501414 0.447697
15774.31 0.397849 0.000000 0.000000 0.501112 0.397849
15779.31 0.429189 0.000000 0.000000 0.500810 0.429189
15784.31 0.482596 0.000000 0.000000 0.500508 0.482596
15789.31 0.502851 0.000000 0.000000 0.500206 0.502851
15794.31 0.487753 0.000000 0.000000 0.499905 0.487753
15799.32 0.488337 0.000000 0.000000 0.499603 0.488337
15804.32 0.492773 0.000000 0.000000 0.499301 0.492773
15809.32 0.503234 0.000000 0.000000 0.498999 0.503234
15814.32 0.499359 0.000000 0.000000 0.498697 0.499359
15819.32 0.485837 0.000000 0.000000 0.498396 0.485837
15824.32 0.468187 0.000000 0.000000 0.498094 0.468187
15829.32 0.466410 0.000000 0.000000 0.497792 0.466410
15834.33 0.487397 0.000000 0.000000 0.497490 0.487397
15839.33 0.474913 0.000000 0.000000 0.497188 0.474913
15844.33 0.469695 0.000000 0.000000 0.496886 0.469695
15849.33 0.496092 0.000000 0.000000 0.496585 0.496092
15854.33 0.508457 0.000000 0.000000 0.496283 0.508457
15859.33 0.511967 0.000000 0.000000 0.495981 0.511967
15864.33 0.505694 0.000000 0.000000 0.495679 0.505694
15869.33 0.487675 0.000000 0.000000 0.495377 0.487675
15874.34 0.485285 0.000000 0.000000 0.495076 0.485285
15879.34 0.498595 0.000000 0.000000 0.494774 0.498595
15884.34 0.485771 0.000000 0.000000 0.494472 0.485771
15889.34 0.442893 0.000000 0.000000 0.494170 0.442893
15894.34 0.396122 0.000000 0.000000 0.493869 0.396122
15899.34 0.395830 0.000000 0.000000 0.493567 0.395830
15904.34 0.432148 0.000000 0.000000 0.493265 0.432148
15909.35 0.451600 0.000000 0.000000 0.492963 0.451600
15914.35 0.451428 0.000000 0.000000 0.492662 0.451428
15919.35 0.462772 0.000000 0.000000 0.492360 0.462772
15924.35 0.474294 0.000000 0.000000 0.492058 0.474294
15929.35 0.479690 0.000000 0.000000 0.491756 0.479690
15934.35 0.500092 0.000000 0.000000 0.491455 0.500092
15939.35 0.507251 0.000000 0.000000 0.491153 0.507251
15944.36 0.488529 0.000000 0.000000 0.490851 0.488529
15949.36 0.473448 0.000000 0.000000 0.490550 0.473448
15954.36 0.494502 0.000000 0.000000 0.490248 0.494502
15959.36 0.483043 0.000000 0.000000 0.489947 0.483043
15964.36 0.434087 0.000000 0.000000 0.489645 0.434087
15969.36 0.421389 0.000000 0.000000 0.489343 0.421389
15974.36 0.448938 0.000000 0.000000 0.489042 0.448938
15979.36 0.465299 0.000000 0.000000 0.488740 0.465299
15984.37 0.445795 0.000000 0.000000 0.488439 0.445795
15989.37 0.433631 0.000000 0.000000 0.488137 0.433631
15994.37 0.468552 0.000000 0.000000 0.487836 0.468552
15999.37 0.481226 0.000000 0.000000 0.487534 0.481226
16004.37 0.475278 0.000000 0.000000 0.487233 0.475278
16009.37 0.459720 0.000000 0.000000 0.486931 0.459720
16014.37 0.435588 0.000000 0.000000 0.486630 0.435588
16019.38 0.453467 0.000000 0.000000 0.486328 0.453467
16024.38 0.467087 0.000000 0.000000 0.486027 0.467087
16029.38 0.471256 0.000000 0.000000 0.485726 0.471256
16034.38 0.486677 0.000000 0.000000 0.485424 0.486677
16039.38 0.490108 0.000000 0.000000 0.485123 0.490108
16044.38 0.456430 0.000000 0.000000 0.484822 0.456430
16049.38 0.436424 0.000000 0.000000 0.484520 0.436424
16054.39 0.472707 0.000000 0.000000 0.484219 0.472707
16059.39 0.496151 0.000000 0.000000 0.483918 0.496151
16064.39 0.482883 0.000000 0.000000 0.483617 0.482883
16069.39 0.465321 0.000000 0.000000 0.483316 0.465321
16074.39 0.478829 0.000000 0.000000 0.483014 0.478829
16079.39 0.469044 0.000000 0.000000 0.482713 0.469044
16084.39 0.471809 0.000000 0.000000 0.482412 0.471809
16089.39 0.488983 0.000000 0.000000 0.482111 0.488983
16094.40 0.488414 0.000000 0.000000 0.481810 0.488414
16099.40 0.470153 0.000000 0.000000 0.481509 0.470153
16104.40 0.458502 0.000000 0.000000 0.481208 0.458502
16109.40 0.470839 0.000000 0.000000 0.480907 0.470839
16114.40 0.489593 0.000000 0.000000 0.480606 0.489593
16119.40 0.490506 0.000000 0.000000 0.480305 0.490506
16124.40 0.477666 0.000000 0.000000 0.480005 0.477666
16129.41 0.472238 0.000000 0.000000 0.479704 0.472238
16134.41 0.467131 0.000000 0.000000 0.479403 0.467131
16139.41 0.475817 0.000000 0.000000 0.479102 0.475817
16144.41 0.479896 0.000000 0.000000 0.478801 0.479896
16149.41 0.491743 0.000000 0.000000 0.478501 0.491743
16154.41 0.478615 0.000000 0.000000 0.478200 0.478615
16159.41 0.451291 0.000000 0.000000 0.477899 0.451291
16164.42 0.452323 0.000000 0.000000 0.477599 0.452323
16169.42 0.453763 0.000000 0.000000 0.477298 0.453763
16174.42 0.459674 0.000000 0.000000 0.476998 0.459674
16179.42 0.476377 0.000000 0.000000 0.476697 0.476377
16184.42 0.459731 0.000000 0.000000 0.476397 0.459731
16189.42 0.439634 0.000000 0.000000 0.476097 0.439634
16194.42 0.436857 0.000000 0.000000 0.475796 0.436857
16199.42 0.435880 0.000000 0.000000 0.475496 0.435880
16204.43 0.422128 0.000000 0.000000 0.475196 0.422128
16209.43 0.424814 0.000000 0.000000 0.474895 0.424814
16214.43 0.432272 0.000000 0.000000 0.474595 0.432272
16219.43 0.444174 0.000000 0.000000 0.474295 0.444174
16224.43 0.459895 0.000000 0.000000 0.473995 0.459895
16229.43 0.475850 0.000000 0.000000 0.473695 0.475850
16234.43 0.477980 0.000000 0.000000 0.473395 0.477980
16239.44 0.472054 0.000000 0.000000 0.473095 0.472054
16244.44 0.459203 0.000000 0.000000 0.472795 0.459203
16249.44 0.443458 0.000000 0.000000 0.472495 0.443458
16254.44 0.451634 0.000000 0.000000 0.472195 0.451634
16259.44 0.464888 0.000000 0.000000 0.471895 0.464888
16264.44 0.470813 0.000000 0.000000 0.471595 0.470813
16269.44 0.480436 0.000000 0.000000 0.471296 0.480436
16274.45 0.485420 0.000000 0.000000 0.470996 0.485420
16279.45 0.480125 0.000000 0.000000 0.470696 0.480125
16284.45 0.474247 0.000000 0.000000 0.470397 0.474247
16289.45 0.464468 0.000000 0.000000 0.470097 0.464468
16294.45 0.464027 0.000000 0.000000 0.469798 0.464027
16299.45 0.472519 0.000000 0.000000 0.469498 0.472519
16304.45 0.476304 0.000000 0.000000 0.469199 0.476304
16309.45 0.473886 0.000000 0.000000 0.468900 0.473886
16314.46 0.474111 0.000000 0.000000 0.468600 0.474111
16319.46 0.464983 0.000000 0.000000 0.468301 0.464983
16324.46 0.443990 0.000000 0.000000 0.468002 0.443990
16329.46 0.456229 0.000000 0.000000 0.467703 0.456229
16334.46 0.472343 0.000000 0.000000 0.467404 0.472343
16339.46 0.467768 0.000000 0.000000 0.467105 0.467768
16344.46 0.468007 0.000000 0.000000 0.466806 0.468007
16349.47 0.477580 0.000000 0.000000 0.466507 0.477580
16354.47 0.478444 0.000000 0.000000 0.466208 0.478444
16359.47 0.466966 0.000000 0.000000 0.465909 0.466966
16364.47 0.457953 0.000000 0.000000 0.465611 0.457953
16369.47 0.442480 0.000000 0.000000 0.465312 0.442480
16374.47 0.448478 0.000000 0.000000 0.465013 0.448478
16379.47 0.462291 0.000000 0.000000 0.464715 0.462291
16384.47 0.433816 0.000000 0.000000 0.464416 0.433816
16389.48 0.413162 0.000000 0.000000 0.464118 0.413162
16394.48 0.444713 0.000000 0.000000 0.463819 0.444713
16399.48 0.443305 0.000000 0.000000 0.463521 0.443305
16404.48 0.413549 0.000000 0.000000 0.463223 0.413549
16409.48 0.412617 0.000000 0.000000 0.462924 0.412617
16414.48 0.418855 0.000000 0.000000 0.462626 0.418855
16419.48 0.436534 0.000000 0.000000 0.462328 0.436534
16424.49 0.449129 0.000000 0.000000 0.462030 0.449129
16429.49 0.446142 0.000000 0.000000 0.461732 0.446142
16434.49 0.435304 0.000000 0.000000 0.461434 0.435304
16439.49 0.437017 0.000000 0.000000 0.461136 0.437017
16444.49 0.440424 0.000000 0.000000 0.460838 0.440424
16449.49 0.436425 0.000000 0.000000 0.460540 0.436425
16454.49 0.441318 0.000000 0.000000 0.460243 0.441318
16459.50 0.452200 0.000000 0.000000 0.459945 0.452200
16464.50 0.452956 0.000000 0.000000 0.459647 0.452956
16469.50 0.462601 0.000000 0.000000 0.459350 0.462601
16474.50 0.458235 0.000000 0.000000 0.459052 0.458235
16479.50 0.446825 0.000000 0.000000 0.458755 0.446825
16484.50 0.441108 0.000000 0.000000 0.458457 0.441108
16489.50 0.439689 0.000000 0.000000 0.458160 0.439689
16494.50 0.431812 0.000000 0.000000 0.457862 0.431812
16499.51 0.447529 0.000000 0.000000 0.457565 0.447529
16504.51 0.463467 0.000000 0.000000 0.457268 0.463467
16509.51 0.470147 0.000000 0.000000 0.456971 0.470147
16514.51 0.473396 0.000000 0.000000 0.456674 0.473396
16519.51 0.468702 0.000000 0.000000 0.456377 0.468702
16524.51 0.444357 0.000000 0.000000 0.456080 0.444357
16529.51 0.428728 0.000000 0.000000 0.455783 0.428728
16534.52 0.445153 0.000000 0.000000 0.455486 0.445153
16539.52 0.451420 0.000000 0.000000 0.455189 0.451420
16544.52 0.434972 0.000000 0.000000 0.454892 0.434972
16549.52 0.431973 0.000000 0.000000 0.454596 0.431973
16554.52 0.448346 0.000000 0.000000 0.454299 0.448346
16559.52 0.457376 0.000000 0.000000 0.454002 0.457376
16564.52 0.448104 0.000000 0.000000 0.453706 0.448104
16569.53 0.447848 0.000000 0.000000 0.453409 0.447848
16574.53 0.460309 0.000000 0.000000 0.453113 0.460309
16579.53 0.464869 0.000000 0.000000 0.452817 0.464869
16584.53 0.462865 0.000000 0.000000 0.452520 0.462865
16589.53 0.450700 0.000000 0.000000 0.452224 0.450700
16594.53 0.451353 0.000000 0.000000 0.451928 0.451353
16599.53 0.459151 0.000000 0.000000 0.451632 0.459151
16604.53 0.462556 0.000000 0.000000 0.451336 0.462556
16609.54 0.464229 0.000000 0.000000 0.451040 0.464229
16614.54 0.454322 0.000000 0.000000 0.450744 0.454322
16619.54 0.437042 0.000000 0.000000 0.450448 0.437042
16624.54 0.432946 0.000000 0.000000 0.450152 0.432946
16629.54 0.435793 0.000000 0.000000 0.449856 0.435793
16634.54 0.435463 0.000000 0.000000 0.449561 0.435463
16639.54 0.438197 0.000000 0.000000 0.449265 0.438197
16644.55 0.450529 0.000000 0.000000 0.448969 0.450529
16649.55 0.458497 0.000000 0.000000 0.448674 0.458497
16654.55 0.448493 0.000000 0.000000 0.448378 0.448493
16659.55 0.438206 0.000000 0.000000 0.448083 0.438206
16664.55 0.437058 0.000000 0.000000 0.447787 0.437058
16669.55 0.435398 0.000000 0.000000 0.447492 0.435398
16674.55 0.436518 0.000000 0.000000 0.447197 0.436518
16679.56 0.443324 0.000000 0.000000 0.446902 0.443324
16684.56 0.434238 0.000000 0.000000 0.446607 0.434238
16689.56 0.424586 0.000000 0.000000 0.446311 0.424586
16694.56 0.436703 0.000000 0.000000 0.446016 0.436703
16699.56 0.446743 0.000000 0.000000 0.445721 0.446743
16704.56 0.452102 0.000000 0.000000 0.445427 0.452102
16709.56 0.454314 0.000000 0.000000 0.445132 0.454314
16714.56 0.442197 0.000000 0.000000 0.444837 0.442197
16719.57 0.436565 0.000000 0.000000 0.444542 0.436565
16724.57 0.422667 0.000000 0.000000 0.444248 0.422667
16729.57 0.403855 0.000000 0.000000 0.443953 0.403855
16734.57 0.420534 0.000000 0.000000 0.443658 0.420534
16739.57 0.441143 0.000000 0.000000 0.443364 0.441143
16744.57 0.451629 0.000000 0.000000 0.443070 0.451629
16749.57 0.449386 0.000000 0.000000 0.442775 0.449386
16754.58 0.422241 0.000000 0.000000 0.442481 0.422241
16759.58 0.393714 0.000000 0.000000 0.442187 0.393714
16764.58 0.412310 0.000000 0.000000 0.441893 0.412310
16769.58 0.415788 0.000000 0.000000 0.441598 0.415788
16774.58 0.435001 0.000000 0.000000 0.441304 0.435001
16779.58 0.454030 0.000000 0.000000 0.441010 0.454030
16784.58 0.453638 0.000000 0.000000 0.440716 0.453638
16789.59 0.443588 0.000000 0.000000 0.440423 0.443588
16794.59 0.438149 0.000000 0.000000 0.440129 0.438149
16799.59 0.441079 0.000000 0.000000 0.439835 0.441079
16804.59 0.437063 0.000000 0.000000 0.439541 0.437063
16809.59 0.438102 0.000000 0.000000 0.439248 0.438102
16814.59 0.442263 0.000000 0.000000 0.438954 0.442263
16819.59 0.438441 0.000000 0.000000 0.438661 0.438441
16824.59 0.429191 0.000000 0.000000 0.438367 0.429191
16829.60 0.427637 0.000000 0.000000 0.438074 0.427637
16834.60 0.435240 0.000000 0.000000 0.437780 0.435240
16839.60 0.435071 0.000000 0.000000 0.437487 0.435071
16844.60 0.424106 0.000000 0.000000 0.437194 0.424106
16849.60 0.425429 0.000000 0.000000 0.436901 0.425429
16854.60 0.436017 0.000000 0.000000 0.436608 0.436017
16859.60 0.438565 0.000000 0.000000 0.436315 0.438565
16864.61 0.433768 0.000000 0.000000 0.436022 0.433768
16869.61 0.422072 0.000000 0.000000 0.435729 0.422072
16874.61 0.414111 0.000000 0.000000 0.435436 0.414111
16879.61 0.422606 0.000000 0.000000 0.435143 0.422606
16884.61 0.429227 0.000000 0.000000 0.434851 0.429227
16889.61 0.437334 0.000000 0.000000 0.434558 0.437334
16894.61 0.429681 0.000000 0.000000 0.434265 0.429681
16899.62 0.418393 0.000000 0.000000 0.433973 0.418393
16904.62 0.431230 0.000000 0.000000 0.433680 0.431230
16909.62 0.437415 0.000000 0.000000 0.433388 0.437415
16914.62 0.435505 0.000000 0.000000 0.433096 0.435505
16919.62 0.433132 0.000000 0.000000 0.432803 0.433132
